"plot_id","stem_id","short_id","long_id","species_id","x","y","year","dbh","status_id"
"H1823",11,NA,NA,"TOC",9.5,4.75,2011,10.5,"AS"
"H1823",11,NA,NA,"TOC",9.5,4.75,2019,10.4,"AS"
"H1823",110,NA,"Pg00T4","PGL",37,2,1994,20.5,"A"
"H1823",110,NA,"Pg00T4","PGL",37,2,2004,22.5,"AS"
"H1823",110,NA,"Pg00T4","PGL",37,2,2011,23.3,"AS"
"H1823",110,NA,"Pg00T4","PGL",37,2,2019,25.5,"AS"
"H1823",1100,1567,"ToC732","TOC",30.75,44.75,1994,17,"A"
"H1823",1100,1567,"ToC732","TOC",30.75,44.75,2004,18,"AS"
"H1823",1100,1567,"ToC732","TOC",30.75,44.75,2011,19.2,"AS"
"H1823",1100,1567,"ToC732","TOC",30.75,44.75,2019,20.1,"AS"
"H1823",1101,NA,NA,"TOC",33.5,44,1994,30.2,"A"
"H1823",1101,NA,NA,"TOC",33.5,44,2004,32.3,"AS"
"H1823",1101,NA,NA,"TOC",33.5,44,2011,33.4,"AS"
"H1823",1101,NA,NA,"TOC",33.5,44,2019,35.1,"AS"
"H1823",1102,NA,NA,"BPA",31,42,1994,21.3,"A"
"H1823",1102,NA,NA,"BPA",31,42,2004,22,"AS"
"H1823",1102,NA,NA,"BPA",31,42,2011,22.6,"AS"
"H1823",1102,NA,NA,"BPA",31,42,2019,22.4,"DS"
"H1823",1103,NA,NA,"PMA",30.5,41.25,1994,19.8,"A"
"H1823",1103,NA,NA,"PMA",30.5,41.25,2004,22.1,"AS"
"H1823",1103,NA,NA,"PMA",30.5,41.25,2011,23.5,"AS"
"H1823",1103,NA,NA,"PMA",30.5,41.25,2019,26.8,"AS"
"H1823",1104,NA,NA,"TOC",41.25,44.75,2011,5.8,"AS"
"H1823",1104,NA,NA,"TOC",41.25,44.75,2019,6.2,"AS"
"H1823",1105,1308,"ToC456","TOC",40.75,40.5,1994,22.1,"A"
"H1823",1105,1308,"ToC456","TOC",40.75,40.5,2004,24.2,"AS"
"H1823",1105,1308,"ToC456","TOC",40.75,40.5,2011,26.5,"AS"
"H1823",1105,1308,"ToC456","TOC",40.75,40.5,2019,28.4,"AS"
"H1823",1106,1309,"ToC457","TOC",41.25,40,1994,13.2,"A"
"H1823",1106,1309,"ToC457","TOC",41.25,40,2004,14.3,"AS"
"H1823",1106,1309,"ToC457","TOC",41.25,40,2011,16.1,"AS"
"H1823",1106,1309,"ToC457","TOC",41.25,40,2019,16.1,"AF"
"H1823",1107,NA,NA,"TOC",42.5,41.5,1994,21.3,"A"
"H1823",1107,NA,NA,"TOC",42.5,41.5,2004,23.7,"AS"
"H1823",1107,NA,NA,"TOC",42.5,41.5,2011,25.8,"AS"
"H1823",1107,NA,NA,"TOC",42.5,41.5,2019,27,"AS"
"H1823",1108,NA,NA,"ABA",42.75,43,1994,5.8,"A"
"H1823",1108,NA,NA,"ABA",42.75,43,2004,7.3,"AS"
"H1823",1108,NA,NA,"ABA",42.75,43,2011,8.4,"AS"
"H1823",1108,NA,NA,"ABA",42.75,43,2019,8.5,"AL"
"H1823",1109,NA,NA,"TOC",45,41,1994,10.4,"A"
"H1823",1109,NA,NA,"TOC",45,41,2004,11.7,"AS"
"H1823",1109,NA,NA,"TOC",45,41,2011,12.8,"AS"
"H1823",1109,NA,NA,"TOC",45,41,2019,131.2,"AS"
"H1823",111,NA,NA,"TOC",42,3.75,2011,6.1,"AS"
"H1823",111,NA,NA,"TOC",42,3.75,2019,6.9,"AS"
"H1823",1110,NA,NA,"TOC",47.25,41.5,1994,5.5,"A"
"H1823",1110,NA,NA,"TOC",47.25,41.5,2004,6.4,"AS"
"H1823",1110,NA,NA,"TOC",47.25,41.5,2011,7,"AS"
"H1823",1110,NA,NA,"TOC",47.25,41.5,2019,7.3,"AS"
"H1823",1111,NA,NA,"TOC",49,43.5,1994,16.8,"A"
"H1823",1111,NA,NA,"TOC",49,43.5,2004,17.4,"AS"
"H1823",1111,NA,NA,"TOC",49,43.5,2011,18.3,"AS"
"H1823",1111,NA,NA,"TOC",49,43.5,2019,18.4,"AS"
"H1823",1112,NA,NA,"ABA",48.25,44.25,1994,7,"A"
"H1823",1112,NA,NA,"ABA",48.25,44.25,2004,7.2,"AS"
"H1823",1112,NA,NA,"ABA",48.25,44.25,2011,7.3,"DS"
"H1823",1112,NA,NA,"ABA",48.25,44.25,2019,7.1,"DF"
"H1823",1113,1316,"ToC464","TOC",48,46,1994,33.1,"A"
"H1823",1113,1316,"ToC464","TOC",48,46,2004,35.2,"AS"
"H1823",1113,1316,"ToC464","TOC",48,46,2011,36.7,"AS"
"H1823",1113,1316,"ToC464","TOC",48,46,2019,38.1,"AS"
"H1823",1114,1317,"AbC465","ABA",46.5,46.25,1994,9.4,"A"
"H1823",1114,1317,"AbC465","ABA",46.5,46.25,2004,9.8,"AS"
"H1823",1114,1317,"AbC465","ABA",46.5,46.25,2011,10.5,"AS"
"H1823",1114,1317,"AbC465","ABA",46.5,46.25,2019,10.8,"DS"
"H1823",1115,NA,NA,"TOC",44.25,48.5,1994,8.2,"A"
"H1823",1115,NA,NA,"TOC",44.25,48.5,2004,9.6,"AS"
"H1823",1115,NA,NA,"TOC",44.25,48.5,2011,10.7,"AS"
"H1823",1115,NA,NA,"TOC",44.25,48.5,2019,11,"AS"
"H1823",1116,NA,NA,"TOC",43,49,1994,11.2,"A"
"H1823",1116,NA,NA,"TOC",43,49,2004,12.9,"AS"
"H1823",1116,NA,NA,"TOC",43,49,2011,13.5,"AS"
"H1823",1116,NA,NA,"TOC",43,49,2019,14,"AS"
"H1823",1117,NA,NA,"TOC",41,49.5,1994,16.2,"A"
"H1823",1117,NA,NA,"TOC",41,49.5,2004,17.1,"AS"
"H1823",1117,NA,NA,"TOC",41,49.5,2011,NA,"DF"
"H1823",1118,NA,NA,"TOC",41,48,1994,5.5,"A"
"H1823",1118,NA,NA,"TOC",41,48,2004,6,"AS"
"H1823",1118,NA,NA,"TOC",41,48,2011,6.8,"AS"
"H1823",1118,NA,NA,"TOC",41,48,2019,6.8,"AS"
"H1823",1119,1322,"ToC470","TOC",42,48,1994,32.5,"A"
"H1823",1119,1322,"ToC470","TOC",42,48,2004,34.8,"AS"
"H1823",1119,1322,"ToC470","TOC",42,48,2011,36.9,"AS"
"H1823",1119,1322,"ToC470","TOC",42,48,2019,38,"AS"
"H1823",112,NA,NA,"ABA",50,3,2011,5.5,"AS"
"H1823",112,NA,NA,"ABA",50,3,2019,6.3,"AS"
"H1823",1120,1323,"ToC471","TOC",43,46.75,1994,17.2,"A"
"H1823",1120,1323,"ToC471","TOC",43,46.75,2004,20.6,"AS"
"H1823",1120,1323,"ToC471","TOC",43,46.75,2011,22.4,"AS"
"H1823",1120,1323,"ToC471","TOC",43,46.75,2019,24,"AS"
"H1823",1121,NA,NA,"TOC",45,44.75,1994,8,"A"
"H1823",1121,NA,NA,"TOC",45,44.75,2004,8.6,"AS"
"H1823",1121,NA,NA,"TOC",45,44.75,2011,8.3,"AL"
"H1823",1121,NA,NA,"TOC",45,44.75,2019,8.3,"AL"
"H1823",1122,NA,NA,"TOC",43.25,44.5,1994,5.2,"A"
"H1823",1122,NA,NA,"TOC",43.25,44.5,2004,6.6,"AS"
"H1823",1122,NA,NA,"TOC",43.25,44.5,2011,5.6,"AL"
"H1823",1122,NA,NA,"TOC",43.25,44.5,2019,5.6,"DS"
"H1823",1123,NA,NA,"ABA",48.25,40.5,2004,6.2,"AS"
"H1823",1124,NA,NA,"TOC",46.25,40.25,1994,30.5,"A"
"H1823",1124,NA,NA,"TOC",46.25,40.25,2004,32.5,"AS"
"H1823",1124,NA,NA,"TOC",46.25,40.25,2011,34.1,"AS"
"H1823",1124,NA,NA,"TOC",46.25,40.25,2019,36.4,"AS"
"H1823",1125,NA,NA,"ABA",45,40,1994,5.3,"A"
"H1823",1125,NA,NA,"ABA",45,40,2004,5.1,"DS"
"H1823",1125,NA,NA,"ABA",45,40,2011,5.4,"DS"
"H1823",1125,NA,NA,"ABA",45,40,2019,4.7,"DF"
"H1823",1126,NA,NA,"PTR",48.75,40.25,1994,44.8,"A"
"H1823",1126,NA,NA,"PTR",48.75,40.25,2004,48,"AS"
"H1823",1127,NA,NA,"ABA",54,45,2011,5,"AS"
"H1823",1127,NA,NA,"ABA",54,45,2019,5.6,"AS"
"H1823",1128,NA,NA,"ABA",51,48,1994,8.58,"A"
"H1823",1128,NA,NA,"ABA",51,48,2004,10.7,"AS"
"H1823",1128,NA,NA,"ABA",51,48,2011,12.7,"AS"
"H1823",1128,NA,NA,"ABA",51,48,2019,14.5,"AS"
"H1823",1129,NA,NA,"ABA",52.5,49,1994,9.6,"A"
"H1823",1129,NA,NA,"ABA",52.5,49,2004,9.7,"DF"
"H1823",1129,NA,NA,"ABA",52.5,49,2011,NA,"DF"
"H1823",113,NA,NA,"TOC",42,1.75,2011,5.1,"AS"
"H1823",113,NA,NA,"TOC",42,1.75,2019,5.2,"AS"
"H1823",1130,NA,NA,"ABA",55.5,48.5,1994,8.4,"A"
"H1823",1130,NA,NA,"ABA",55.5,48.5,2004,9.5,"DF"
"H1823",1130,NA,NA,"ABA",55.5,48.5,2011,NA,"DF"
"H1823",1131,NA,NA,"ABA",56,49,1994,7.8,"A"
"H1823",1131,NA,NA,"ABA",56,49,2004,8.5,"AS"
"H1823",1131,NA,NA,"ABA",56,49,2011,9.5,"AS"
"H1823",1131,NA,NA,"ABA",56,49,2019,9.4,"DS"
"H1823",1132,NA,NA,"TOC",58.5,48.5,1994,15.2,"A"
"H1823",1132,NA,NA,"TOC",58.5,48.5,2004,18.5,"AS"
"H1823",1132,NA,NA,"TOC",58.5,48.5,2011,19.5,"AL"
"H1823",1132,NA,NA,"TOC",58.5,48.5,2019,19.9,"AL"
"H1823",1133,NA,NA,"TOC",60,49.5,1994,13,"A"
"H1823",1133,NA,NA,"TOC",60,49.5,2004,13.2,"AS"
"H1823",1133,NA,NA,"TOC",60,49.5,2011,14.1,"AS"
"H1823",1133,NA,NA,"TOC",60,49.5,2019,15.6,"AS"
"H1823",1134,NA,NA,"ABA",59.25,47.5,1994,10.9,"A"
"H1823",1134,NA,NA,"ABA",59.25,47.5,2004,12.5,"AS"
"H1823",1134,NA,NA,"ABA",59.25,47.5,2011,13.5,"AS"
"H1823",1134,NA,NA,"ABA",59.25,47.5,2019,13.2,"DF"
"H1823",1135,NA,NA,"TOC",58,45.75,1994,23.6,"A"
"H1823",1135,NA,NA,"TOC",58,45.75,2004,25.4,"AS"
"H1823",1135,NA,NA,"TOC",58,45.75,2011,28.1,"AS"
"H1823",1135,NA,NA,"TOC",58,45.75,2019,29.8,"AS"
"H1823",1136,NA,NA,"ABA",58.5,45,1994,9.9,"A"
"H1823",1136,NA,NA,"ABA",58.5,45,2004,11.1,"AS"
"H1823",1136,NA,NA,"ABA",58.5,45,2011,11.8,"AS"
"H1823",1136,NA,NA,"ABA",58.5,45,2019,12,"DF"
"H1823",1137,NA,NA,"TOC",58.5,44.25,1994,6.6,"A"
"H1823",1137,NA,NA,"TOC",58.5,44.25,2004,7,"AL"
"H1823",1137,NA,NA,"TOC",58.5,44.25,2011,7,"AL"
"H1823",1137,NA,NA,"TOC",58.5,44.25,2019,7,"AL"
"H1823",1138,NA,NA,"ABA",60,45,1994,7.8,"A"
"H1823",1138,NA,NA,"ABA",60,45,2004,8.3,"AS"
"H1823",1138,NA,NA,"ABA",60,45,2011,9.5,"AS"
"H1823",1138,NA,NA,"ABA",60,45,2019,9.8,"DF"
"H1823",1139,NA,NA,"ABA",59.75,42.25,1994,11.5,"A"
"H1823",1139,NA,NA,"ABA",59.75,42.25,2004,10.2,"DF"
"H1823",1139,NA,NA,"ABA",59.75,42.25,2011,NA,"DF"
"H1823",114,NA,NA,"TOC",48,9.75,2011,5,"AS"
"H1823",114,NA,NA,"TOC",48,9.75,2019,5.7,"AS"
"H1823",1140,NA,NA,"TOC",59,42,1994,15.3,"A"
"H1823",1140,NA,NA,"TOC",59,42,2004,10.3,"AF"
"H1823",1140,NA,NA,"TOC",59,42,2011,NA,"DF"
"H1823",1141,NA,NA,"TOC",59.5,40.5,1994,6.1,"A"
"H1823",1141,NA,NA,"TOC",59.5,40.5,2004,15,"DF"
"H1823",1141,NA,NA,"TOC",59.5,40.5,2011,NA,"DF"
"H1823",1142,NA,NA,"TOC",58.75,40.25,1994,8,"A"
"H1823",1142,NA,NA,"TOC",58.75,40.25,2004,6.5,"AF"
"H1823",1142,NA,NA,"TOC",58.75,40.25,2011,6.1,"AF"
"H1823",1142,NA,NA,"TOC",58.75,40.25,2019,7.9,"DS"
"H1823",1143,NA,NA,"TOC",55,46,1994,13,"A"
"H1823",1143,NA,NA,"TOC",55,46,2004,7.5,"AF"
"H1823",1143,NA,NA,"TOC",55,46,2011,7.5,"AL"
"H1823",1143,NA,NA,"TOC",55,46,2019,7.2,"DF"
"H1823",1144,NA,NA,"TOC",51,44,1994,5.2,"A"
"H1823",1144,NA,NA,"TOC",51,44,2004,14.1,"AS"
"H1823",1144,NA,NA,"TOC",51,44,2011,15,"AS"
"H1823",1144,NA,NA,"TOC",51,44,2019,15.7,"AL"
"H1823",1145,NA,NA,"ABA",50.5,41,1994,26.2,"A"
"H1823",1145,NA,NA,"ABA",50.5,41,2004,5.4,"AS"
"H1823",1145,NA,NA,"ABA",50.5,41,2011,5.7,"AS"
"H1823",1145,NA,NA,"ABA",50.5,41,2019,5.7,"AS"
"H1823",1146,NA,NA,"TOC",51.5,41.5,1994,30.7,"A"
"H1823",1146,NA,NA,"TOC",51.5,41.5,2004,28.7,"AS"
"H1823",1146,NA,NA,"TOC",51.5,41.5,2011,30.2,"AS"
"H1823",1146,NA,NA,"TOC",51.5,41.5,2019,31.2,"AS"
"H1823",1147,NA,NA,"TOC",53,42,1994,27.2,"A"
"H1823",1147,NA,NA,"TOC",53,42,2004,29,"AS"
"H1823",1147,NA,NA,"TOC",53,42,2011,30.2,"AS"
"H1823",1147,NA,NA,"TOC",53,42,2019,30.9,"AS"
"H1823",1148,NA,NA,"ABA",56.5,42,1994,7.2,"A"
"H1823",1148,NA,NA,"ABA",56.5,42,2004,7.5,"DF"
"H1823",1148,NA,NA,"ABA",56.5,42,2011,NA,"DF"
"H1823",1149,NA,NA,"TOC",55.75,40.75,2004,5.2,"AS"
"H1823",1149,NA,NA,"TOC",55.75,40.75,2011,5.9,"AS"
"H1823",1149,NA,NA,"TOC",55.75,40.75,2019,6.7,"AS"
"H1823",115,NA,NA,"TOC",41.25,1,1994,24,"A"
"H1823",115,NA,NA,"TOC",41.25,1,2004,25.9,"AS"
"H1823",115,NA,NA,"TOC",41.25,1,2011,28,"AS"
"H1823",115,NA,NA,"TOC",41.25,1,2019,28.4,"AS"
"H1823",1150,NA,NA,"TOC",57,41.5,1994,15.3,"A"
"H1823",1150,NA,NA,"TOC",57,41.5,2004,18,"AS"
"H1823",1150,NA,NA,"TOC",57,41.5,2011,18.5,"AS"
"H1823",1150,NA,NA,"TOC",57,41.5,2019,20.5,"AS"
"H1823",1151,NA,NA,"ABA",51.6,45.42,2019,5,"AS"
"H1823",1152,NA,NA,"TOC",70,46.25,1994,17.8,"A"
"H1823",1152,NA,NA,"TOC",70,46.25,2004,19.8,"AS"
"H1823",1152,NA,NA,"TOC",70,46.25,2011,21.9,"AS"
"H1823",1152,NA,NA,"TOC",70,46.25,2019,22.2,"AL"
"H1823",1153,NA,NA,"TOC",68.25,40.5,1994,22.1,"A"
"H1823",1153,NA,NA,"TOC",68.25,40.5,2004,24.4,"AS"
"H1823",1153,NA,NA,"TOC",68.25,40.5,2011,25.6,"AS"
"H1823",1153,NA,NA,"TOC",68.25,40.5,2019,27.2,"AS"
"H1823",1154,NA,NA,"TOC",66.25,41,1994,11.1,"A"
"H1823",1154,NA,NA,"TOC",66.25,41,2004,9.9,"DF"
"H1823",1154,NA,NA,"TOC",66.25,41,2011,NA,"DF"
"H1823",1155,NA,NA,"BPA",64.5,40.5,1994,18,"A"
"H1823",1155,NA,NA,"BPA",64.5,40.5,2004,16.4,"DS"
"H1823",1155,NA,NA,"BPA",64.5,40.5,2011,NA,"DS"
"H1823",1155,NA,NA,"BPA",64.5,40.5,2019,14.9,"DF"
"H1823",1156,NA,NA,"TOC",64,42,1994,17.7,"A"
"H1823",1156,NA,NA,"TOC",64,42,2004,19.8,"AS"
"H1823",1156,NA,NA,"TOC",64,42,2011,21.5,"AS"
"H1823",1156,NA,NA,"TOC",64,42,2019,22.9,"AS"
"H1823",1157,NA,NA,"TOC",61.5,41,1994,11.8,"A"
"H1823",1157,NA,NA,"TOC",61.5,41,2004,10.5,"DF"
"H1823",1157,NA,NA,"TOC",61.5,41,2011,NA,"DF"
"H1823",1158,NA,NA,"ABA",61.5,42.25,1994,12.8,"A"
"H1823",1158,NA,NA,"ABA",61.5,42.25,2004,11.3,"AF"
"H1823",1158,NA,NA,"ABA",61.5,42.25,2011,NA,"DF"
"H1823",1159,NA,NA,"BPA",61.5,44,1994,26.9,"A"
"H1823",1159,NA,NA,"BPA",61.5,44,2004,27.2,"AS"
"H1823",1159,NA,NA,"BPA",61.5,44,2011,27.6,"AS"
"H1823",1159,NA,NA,"BPA",61.5,44,2019,27.1,"DS"
"H1823",116,NA,NA,"ABA",41,1.25,1994,7.6,"A"
"H1823",116,NA,NA,"ABA",41,1.25,2004,9.5,"AS"
"H1823",116,NA,NA,"ABA",41,1.25,2011,10.6,"AS"
"H1823",116,NA,NA,"ABA",41,1.25,2019,11.2,"AS"
"H1823",1160,NA,NA,"TOC",62.5,46.5,1994,15.9,"A"
"H1823",1160,NA,NA,"TOC",62.5,46.5,2004,16.7,"AS"
"H1823",1160,NA,NA,"TOC",62.5,46.5,2011,18.2,"AL"
"H1823",1160,NA,NA,"TOC",62.5,46.5,2019,18.2,"AL"
"H1823",1161,NA,NA,"TOC",63.25,47,2004,19.1,"AS"
"H1823",1161,NA,NA,"TOC",63.25,47,2011,20.2,"AS"
"H1823",1161,NA,NA,"TOC",63.25,47,2019,20.7,"AL"
"H1823",1162,NA,NA,"ABA",63.75,47.5,1994,5.5,"A"
"H1823",1162,NA,NA,"ABA",63.75,47.5,2004,5,"AS"
"H1823",1162,NA,NA,"ABA",63.75,47.5,2011,5.6,"AS"
"H1823",1162,NA,NA,"ABA",63.75,47.5,2019,6,"DF"
"H1823",1163,NA,NA,"ABA",63.75,46.25,2004,5.6,"AS"
"H1823",1163,NA,NA,"ABA",63.75,46.25,2011,6,"AS"
"H1823",1163,NA,NA,"ABA",63.75,46.25,2019,6.7,"DF"
"H1823",1164,NA,NA,"ABA",62,48,1994,7.8,"A"
"H1823",1164,NA,NA,"ABA",62,48,2004,7.8,"DF"
"H1823",1164,NA,NA,"ABA",62,48,2011,NA,"DF"
"H1823",1165,NA,NA,"ABA",61,47.75,1994,5.5,"A"
"H1823",1165,NA,NA,"ABA",61,47.75,2004,5.7,"AS"
"H1823",1165,NA,NA,"ABA",61,47.75,2011,5.6,"DS"
"H1823",1165,NA,NA,"ABA",61,47.75,2019,5.4,"DF"
"H1823",1166,NA,NA,"TOC",62,48.5,1994,15.1,"A"
"H1823",1166,NA,NA,"TOC",62,48.5,2004,17.3,"AS"
"H1823",1166,NA,NA,"TOC",62,48.5,2011,19.4,"AS"
"H1823",1166,NA,NA,"TOC",62,48.5,2019,21.4,"AS"
"H1823",1167,NA,NA,"TOC",62.5,48.25,1994,15,"A"
"H1823",1167,NA,NA,"TOC",62.5,48.25,2004,15.5,"AS"
"H1823",1167,NA,NA,"TOC",62.5,48.25,2011,15.8,"AL"
"H1823",1167,NA,NA,"TOC",62.5,48.25,2019,20.5,"AL"
"H1823",1168,NA,NA,"TOC",63.5,48.25,1994,22,"A"
"H1823",1168,NA,NA,"TOC",63.5,48.25,2004,23.8,"AS"
"H1823",1168,NA,NA,"TOC",63.5,48.25,2011,25.3,"AS"
"H1823",1168,NA,NA,"TOC",63.5,48.25,2019,26.6,"AS"
"H1823",1169,NA,NA,"TOC",68.75,44,1994,24.5,"A"
"H1823",1169,NA,NA,"TOC",68.75,44,2004,27.7,"AS"
"H1823",1169,NA,NA,"TOC",68.75,44,2011,29,"AS"
"H1823",1169,NA,NA,"TOC",68.75,44,2019,29.4,"AS"
"H1823",117,NA,NA,"ABA",41.75,0.5,1994,5.6,"A"
"H1823",117,NA,NA,"ABA",41.75,0.5,2004,8.3,"AS"
"H1823",117,NA,NA,"ABA",41.75,0.5,2011,9.9,"AS"
"H1823",117,NA,NA,"ABA",41.75,0.5,2019,11.9,"AS"
"H1823",1170,NA,NA,"ABA",68,44,1994,6.2,"A"
"H1823",1170,NA,NA,"ABA",68,44,2004,6.5,"AS"
"H1823",1170,NA,NA,"ABA",68,44,2011,NA,"DF"
"H1823",1171,NA,NA,"ABA",68.5,41.75,1994,6.7,"A"
"H1823",1171,NA,NA,"ABA",68.5,41.75,2004,6.1,"DF"
"H1823",1171,NA,NA,"ABA",68.5,41.75,2011,NA,"DF"
"H1823",1172,NA,NA,"ABA",68,49,1994,6.4,"A"
"H1823",1172,NA,NA,"ABA",68,49,2004,6.5,"DF"
"H1823",1172,NA,NA,"ABA",68,49,2011,NA,"DF"
"H1823",1173,NA,NA,"ABA",60.25,45,1994,7,"A"
"H1823",1173,NA,NA,"ABA",60.25,45,2004,8.3,"AS"
"H1823",1174,NA,NA,"ABA",60.25,43.5,1994,8.2,"A"
"H1823",1174,NA,NA,"ABA",60.25,43.5,2004,10.2,"DF"
"H1823",1174,NA,NA,"ABA",60.25,43.5,2011,NA,"DF"
"H1823",1175,NA,NA,"PTR",68.25,43.25,1994,35.5,"A"
"H1823",1175,NA,NA,"PTR",68.25,43.25,2004,37.5,"AS"
"H1823",1175,NA,NA,"PTR",68.25,43.25,2011,39.5,"AS"
"H1823",1175,NA,NA,"PTR",68.25,43.25,2019,41.8,"AS"
"H1823",1176,1850,"PtI151","PTR",63,47,1994,31.4,"A"
"H1823",1176,1850,"PtI151","PTR",63,47,2004,33.9,"AS"
"H1823",1176,1850,"PtI151","PTR",63,47,2011,36.4,"AS"
"H1823",1176,1850,"PtI151","PTR",63,47,2019,39,"AS"
"H1823",1177,NA,NA,"ABA",70,44.94,2019,5,"AS"
"H1823",1178,NA,NA,"TOC",79,40,1994,18.6,"A"
"H1823",1178,NA,NA,"TOC",79,40,2004,20.3,"AS"
"H1823",1178,NA,NA,"TOC",79,40,2011,21.3,"AS"
"H1823",1178,NA,NA,"TOC",79,40,2019,22.3,"AS"
"H1823",1179,NA,NA,"ABA",78.5,42.25,1994,5.7,"A"
"H1823",1179,NA,NA,"ABA",78.5,42.25,2004,5.9,"AS"
"H1823",1179,NA,NA,"ABA",78.5,42.25,2011,6,"AS"
"H1823",1179,NA,NA,"ABA",78.5,42.25,2019,6.2,"DF"
"H1823",118,NA,NA,"ABA",40.5,3.5,1994,7.4,"A"
"H1823",118,NA,NA,"ABA",40.5,3.5,2004,9.9,"AS"
"H1823",118,NA,NA,"ABA",40.5,3.5,2011,11.4,"AS"
"H1823",118,NA,NA,"ABA",40.5,3.5,2019,11.4,"DS"
"H1823",1180,NA,NA,"TOC",78,42,1994,24.2,"A"
"H1823",1180,NA,NA,"TOC",78,42,2004,25.7,"AS"
"H1823",1180,NA,NA,"TOC",78,42,2011,27.4,"AS"
"H1823",1180,NA,NA,"TOC",78,42,2019,28.3,"AS"
"H1823",1181,NA,NA,"TOC",77.5,42,1994,17,"A"
"H1823",1181,NA,NA,"TOC",77.5,42,2004,17.7,"AL"
"H1823",1181,NA,NA,"TOC",77.5,42,2011,18.1,"AL"
"H1823",1181,NA,NA,"TOC",77.5,42,2019,18.9,"AL"
"H1823",1182,NA,NA,"ABA",77.75,42.75,1994,5,"A"
"H1823",1182,NA,NA,"ABA",77.75,42.75,2004,6.2,"AS"
"H1823",1182,NA,NA,"ABA",77.75,42.75,2011,7.1,"AS"
"H1823",1182,NA,NA,"ABA",77.75,42.75,2019,7.5,"AS"
"H1823",1183,NA,NA,"TOC",77,43,1994,12.1,"A"
"H1823",1183,NA,NA,"TOC",77,43,2004,13.4,"AS"
"H1823",1183,NA,NA,"TOC",77,43,2011,14.7,"AS"
"H1823",1183,NA,NA,"TOC",77,43,2019,16.2,"AS"
"H1823",1184,NA,NA,"ABA",77.5,44,1994,6.5,"A"
"H1823",1184,NA,NA,"ABA",77.5,44,2004,6.7,"AS"
"H1823",1184,NA,NA,"ABA",77.5,44,2011,6.9,"AL"
"H1823",1184,NA,NA,"ABA",77.5,44,2019,6.9,"AL"
"H1823",1185,NA,NA,"TOC",72.5,42.5,1994,20.2,"A"
"H1823",1185,NA,NA,"TOC",72.5,42.5,2004,21.7,"AS"
"H1823",1185,NA,NA,"TOC",72.5,42.5,2011,23.1,"AS"
"H1823",1185,NA,NA,"TOC",72.5,42.5,2019,24.4,"AS"
"H1823",1186,NA,NA,"TOC",70.25,43.5,1994,20.2,"A"
"H1823",1186,NA,NA,"TOC",70.25,43.5,2004,20.4,"AL"
"H1823",1186,NA,NA,"TOC",70.25,43.5,2011,21.8,"AL"
"H1823",1186,NA,NA,"TOC",70.25,43.5,2019,21.8,"AL"
"H1823",1187,NA,NA,"TOC",70.5,47.5,1994,9.2,"A"
"H1823",1187,NA,NA,"TOC",70.5,47.5,2004,9.3,"AS"
"H1823",1187,NA,NA,"TOC",70.5,47.5,2011,NA,"DF"
"H1823",1188,NA,NA,"TOC",73.5,47.5,1994,13.4,"A"
"H1823",1188,NA,NA,"TOC",73.5,47.5,2004,12.8,"AL"
"H1823",1188,NA,NA,"TOC",73.5,47.5,2011,14,"AF"
"H1823",1188,NA,NA,"TOC",73.5,47.5,2019,13.7,"DF"
"H1823",1189,NA,NA,"TOC",74,45,1994,19.8,"A"
"H1823",1189,NA,NA,"TOC",74,45,2004,21.5,"AS"
"H1823",1189,NA,NA,"TOC",74,45,2011,23,"AS"
"H1823",1189,NA,NA,"TOC",74,45,2019,23.1,"AS"
"H1823",119,NA,NA,"TOC",41,8.5,1994,11.5,"A"
"H1823",119,NA,NA,"TOC",41,8.5,2004,14,"AS"
"H1823",119,NA,NA,"TOC",41,8.5,2011,15.6,"AS"
"H1823",119,NA,NA,"TOC",41,8.5,2019,17.9,"AS"
"H1823",1190,NA,NA,"TOC",78,49.75,1994,29.8,"A"
"H1823",1190,NA,NA,"TOC",78,49.75,2004,31.4,"AS"
"H1823",1190,NA,NA,"TOC",78,49.75,2011,33.1,"AS"
"H1823",1190,NA,NA,"TOC",78,49.75,2019,34.8,"AL"
"H1823",1191,NA,NA,"ABA",75.75,48.75,1994,5.1,"A"
"H1823",1191,NA,NA,"ABA",75.75,48.75,2004,6.4,"AL"
"H1823",1191,NA,NA,"ABA",75.75,48.75,2011,7.3,"AS"
"H1823",1191,NA,NA,"ABA",75.75,48.75,2019,8.5,"AS"
"H1823",1192,NA,NA,"TOC",76,48.5,1994,12.6,"A"
"H1823",1192,NA,NA,"TOC",76,48.5,2004,14.1,"AL"
"H1823",1192,NA,NA,"TOC",76,48.5,2011,15.2,"AS"
"H1823",1192,NA,NA,"TOC",76,48.5,2019,16.3,"AL"
"H1823",1193,NA,NA,"TOC",78.25,44.75,2004,5.2,"AS"
"H1823",1193,NA,NA,"TOC",78.25,44.75,2011,6.8,"AS"
"H1823",1193,NA,NA,"TOC",78.25,44.75,2019,7.8,"AL"
"H1823",1194,NA,NA,"TOC",78.5,45.75,1994,12.8,"A"
"H1823",1194,NA,NA,"TOC",78.5,45.75,2004,13.2,"AL"
"H1823",1194,NA,NA,"TOC",78.5,45.75,2011,14,"AL"
"H1823",1194,NA,NA,"TOC",78.5,45.75,2019,14.7,"AL"
"H1823",1195,NA,NA,"TOC",79.25,46,1994,22.9,"A"
