meas_id,stem_id,year,dbh,status_id,crown_class,live_crown_class,decay_class
HM13041,H1823_957,2011,13.1,AS,I,A,NA
HM13042,H1823_957,2019,15.2,AS,I,A,NA
HM13043,H1823_958,1994,5.3,A,S,NA,NA
HM13044,H1823_958,2004,6.3,DF,NA,NA,S3
HM13045,H1823_959,2011,5.8,AS,S,A,NA
HM13046,H1823_959,2019,5.8,AS,S,A,NA
HM13047,H1823_96,1994,17.5,A,S,NA,NA
HM13048,H1823_96,2004,19.6,AS,I,B,NA
HM13049,H1823_96,2011,21.9,AS,I,B,NA
HM13050,H1823_96,2019,22.8,AS,I,A,NA
HM13051,H1823_960,1994,41.2,A,D,NA,NA
HM13052,H1823_960,2004,42.9,AS,D,A,NA
HM13053,H1823_960,2011,45.1,AS,C,A,NA
HM13054,H1823_960,2019,46.6,AS,D,A,NA
HM13055,H1823_961,1994,34.7,A,D,NA,NA
HM13056,H1823_961,2004,36.8,AS,D,A,NA
HM13057,H1823_961,2011,39.5,AS,C,A,NA
HM13058,H1823_961,2019,41.8,AS,D,A,NA
HM13059,H1823_962,1994,29.2,A,D,NA,NA
HM13060,H1823_962,2004,30.5,AS,D,A,NA
HM13061,H1823_962,2011,32.7,AS,C,A,NA
HM13062,H1823_962,2019,34.4,AS,D,A,NA
HM13063,H1823_963,1994,28.5,A,D,NA,NA
HM13064,H1823_963,2004,30,AS,D,A,NA
HM13065,H1823_963,2011,31.2,AS,C,A,NA
HM13066,H1823_963,2019,32.3,AS,D,A,NA
HM13067,H1823_964,1994,32,A,D,NA,NA
HM13068,H1823_964,2004,33.7,AS,D,A,NA
HM13069,H1823_964,2011,36,AS,C,A,NA
HM13070,H1823_964,2019,38.3,AS,D,A,NA
HM13071,H1823_965,2019,5.6,AS,S,A,NA
HM13072,H1823_966,1994,5,A,S,NA,NA
HM13073,H1823_966,2004,NA,DF,NA,NA,NA
HM13074,H1823_967,1994,11.2,A,S,NA,NA
HM13075,H1823_967,2004,12,DF,NA,NA,S1
HM13076,H1823_968,1994,8.2,A,S,NA,NA
HM13077,H1823_968,2004,8.8,DF,NA,NA,S1
HM13078,H1823_969,1994,8,A,S,NA,NA
HM13079,H1823_969,2004,7.8,DF,NA,NA,S3
HM13080,H1823_97,1994,17.6,A,S,NA,NA
HM13081,H1823_97,2004,18.9,AS,I,A,NA
HM13082,H1823_97,2011,20,AS,I,A,NA
HM13083,H1823_97,2019,20.1,AS,I,A,NA
HM13084,H1823_970,1994,17.6,A,S,NA,NA
HM13085,H1823_970,2004,21.4,AS,I,A,NA
HM13086,H1823_970,2011,22.7,AS,I,A,NA
HM13087,H1823_970,2019,23.3,AS,I,A,NA
HM13088,H1823_971,1994,5,A,S,NA,NA
HM13089,H1823_971,2004,5,AS,S,B,NA
HM13090,H1823_971,2011,5.3,AL,S,B,NA
HM13091,H1823_971,2019,5.4,AL,S,B,NA
HM13092,H1823_972,1994,8.9,A,S,NA,NA
HM13093,H1823_972,2004,11.2,AS,I,A,NA
HM13094,H1823_972,2011,13,AS,I,A,NA
HM13095,H1823_972,2019,14.9,AS,I,A,NA
HM13096,H1823_973,1994,6.8,A,S,NA,NA
HM13097,H1823_973,2004,7.9,AS,S,A,NA
HM13098,H1823_973,2011,8.9,AS,S,A,NA
HM13099,H1823_973,2019,9.5,AS,S,A,NA
HM13100,H1823_974,1994,6.8,A,S,NA,NA
HM13101,H1823_974,2004,7,AS,I,D,NA
HM13102,H1823_974,2011,7.2,DS,NA,NA,S1
HM13103,H1823_974,2019,7.6,DS,NA,NA,S1
HM13104,H1823_975,1994,27.1,A,I,NA,NA
HM13105,H1823_975,2004,28,AS,I,B,NA
HM13106,H1823_975,2011,28.7,AL,I,A,NA
HM13107,H1823_975,2019,29.5,AL,I,A,NA
HM13108,H1823_976,1994,7,A,S,NA,NA
HM13109,H1823_976,2004,7.3,AS,S,B,NA
HM13110,H1823_976,2011,NA,DF,NA,NA,F2
HM13111,H1823_977,1994,8.5,A,S,NA,NA
HM13112,H1823_977,2004,8.5,DS,NA,NA,S2
HM13113,H1823_977,2011,8.2,DS,NA,NA,S2
HM13114,H1823_977,2019,7.8,DS,NA,NA,S2
HM13115,H1823_978,2004,6.2,AS,S,C,NA
HM13116,H1823_978,2011,7.4,AS,S,A,NA
HM13117,H1823_978,2019,8.4,AS,S,A,NA
HM13118,H1823_979,1994,16.8,A,S,NA,NA
HM13119,H1823_979,2004,19.2,AS,I,A,NA
HM13120,H1823_979,2011,20.9,AS,I,A,NA
HM13121,H1823_979,2019,21.6,AS,I,A,NA
HM13122,H1823_98,2004,9.7,AS,I,A,NA
HM13123,H1823_98,2011,11.6,AS,I,B,NA
HM13124,H1823_98,2019,13.3,AS,I,A,NA
HM13125,H1823_980,1994,9.8,A,S,NA,NA
HM13126,H1823_980,2004,10.5,AS,I,A,NA
HM13127,H1823_980,2011,11.4,AS,S,A,NA
HM13128,H1823_980,2019,12.7,AL,I,A,NA
HM13129,H1823_981,1994,26.4,A,D,NA,NA
HM13130,H1823_981,2004,28,DF,NA,NA,S3
HM13131,H1823_981,2011,NA,DF,NA,NA,F3
HM13132,H1823_982,1994,6.2,A,S,NA,NA
HM13133,H1823_982,2004,6.1,DS,NA,NA,S2
HM13134,H1823_982,2011,6.1,DS,NA,NA,S2
HM13135,H1823_982,2019,6.1,DS,NA,NA,S2
HM13136,H1823_983,1994,19.6,A,S,NA,NA
HM13137,H1823_983,2004,21.4,AS,I,A,NA
HM13138,H1823_983,2011,23,AS,I,A,NA
HM13139,H1823_983,2019,23.7,AS,I,A,NA
HM13140,H1823_984,1994,5.5,A,S,NA,NA
HM13141,H1823_984,2004,6.6,AS,S,A,NA
HM13142,H1823_984,2011,7.5,AS,S,B,NA
HM13143,H1823_984,2019,8.3,AS,S,B,NA
HM13144,H1823_985,1994,5.1,A,S,NA,NA
HM13145,H1823_985,2004,5.1,AF,S,C,NA
HM13146,H1823_985,2011,NA,DF,NA,NA,F2
HM13147,H1823_986,1994,12.9,A,S,NA,NA
HM13148,H1823_986,2004,13.5,AS,S,A,NA
HM13149,H1823_986,2011,14,AS,S,B,NA
HM13150,H1823_986,2019,14,AB,S,A,NA
HM13151,H1823_987,1994,20.5,A,S,NA,NA
HM13152,H1823_987,2004,22.4,AS,I,A,NA
HM13153,H1823_987,2011,24.9,AS,I,A,NA
HM13154,H1823_987,2019,24.9,AS,I,A,NA
HM13155,H1823_988,2011,5.2,AS,S,A,NA
HM13156,H1823_988,2019,5.7,AL,S,A,NA
HM13157,H1823_989,1994,32.5,A,D,NA,NA
HM13158,H1823_989,2004,33,AS,D,A,NA
HM13159,H1823_989,2011,34.5,AS,C,A,NA
HM13160,H1823_989,2019,35.2,AS,D,A,NA
HM13161,H1823_99,1994,26.5,A,C-I,NA,NA
HM13162,H1823_99,2004,27.3,AS,C,A,NA
HM13163,H1823_99,2011,30.2,AS,C,A,NA
HM13164,H1823_99,2019,30.6,AS,D,A,NA
HM13165,H1823_990,1994,48.2,A,D,NA,NA
HM13166,H1823_990,2004,49.7,AS,D,A,NA
HM13167,H1823_990,2011,52.1,AS,D,A,NA
HM13168,H1823_990,2019,53.3,AS,D,A,NA
HM13169,H1823_991,1994,42.3,A,D,NA,NA
HM13170,H1823_991,2004,44.2,AS,D,A,NA
HM13171,H1823_991,2011,48.9,AS,D,A,NA
HM13172,H1823_991,2019,49.4,AS,D,A,NA
HM13173,H1823_992,1994,34.5,A,D,NA,NA
HM13174,H1823_992,2004,35.7,AS,D,A,NA
HM13175,H1823_992,2011,37.2,AS,D,A,NA
HM13176,H1823_992,2019,37.8,AS,D,A,NA
HM13177,H1823_993,1994,22.6,A,C-I,NA,NA
HM13178,H1823_993,2004,24.8,AS,C,A,NA
HM13179,H1823_993,2011,25.8,AS,C,A,NA
HM13180,H1823_993,2019,27,AS,C,A,NA
HM13181,H1823_994,1994,13.9,A,S,NA,NA
HM13182,H1823_994,2004,15.1,AS,I,A,NA
HM13183,H1823_994,2011,16.8,AS,I,A,NA
HM13184,H1823_994,2019,17.7,AS,I,A,NA
HM13185,H1823_995,1994,16.3,A,S,NA,NA
HM13186,H1823_995,2004,18.4,AS,I,A,NA
HM13187,H1823_995,2011,19.8,AS,I,A,NA
HM13188,H1823_995,2019,20.9,AS,I,A,NA
HM13189,H1823_996,1994,5.7,A,S,NA,NA
HM13190,H1823_996,2004,5.9,DF,NA,NA,S2
HM13191,H1823_996,2011,NA,DF,NA,NA,F2
HM13192,H1823_997,1994,20.7,A,S,NA,NA
HM13193,H1823_997,2004,23.2,AS,I,A,NA
HM13194,H1823_997,2011,25.4,AS,I,A,NA
HM13195,H1823_997,2019,25.9,AS,I,A,NA
HM13196,H1823_998,1994,18.8,A,S,NA,NA
HM13197,H1823_998,2004,20.1,AS,I,A,NA
HM13198,H1823_998,2011,21.6,AS,I,A,NA
HM13199,H1823_998,2019,21.9,AS,I,A,NA
HM13200,H1823_999,2004,6.2,AS,S,A,NA
HM13201,H1823_999,2011,7.1,AS,S,A,NA
HM13202,H1823_999,2019,8.1,AL,S,B,NA
HM13203,H1847_1,2011,5.3,AS,S,A,NA
HM13204,H1847_10,1994,17.2,A,C-I,NA,NA
HM13205,H1847_10,2004,18.2,AS,I,A,NA
HM13206,H1847_10,2011,19.5,AS,I,A,NA
HM13207,H1847_100,1994,5,A,S,NA,NA
HM13208,H1847_100,2004,5.3,AS,S,A,NA
HM13209,H1847_100,2011,5.8,AL,S,C,NA
HM13210,H1847_1000,1994,8,A,S,NA,NA
HM13211,H1847_1000,2004,11,DF,NA,NA,S3
HM13212,H1847_1000,2011,31,AL,D,A,NA
HM13213,H1847_1001,1994,16.7,A,C-I,NA,NA
HM13214,H1847_1001,2004,17.1,DS,NA,NA,S2
HM13215,H1847_1002,2004,5.1,AS,S,A,NA
HM13216,H1847_1002,2011,NA,DF,NA,NA,F4
HM13217,H1847_1003,2004,7.1,AS,S,A,NA
HM13218,H1847_1003,2011,NA,DF,NA,NA,NA
HM13219,H1847_1004,2004,6.3,AS,S,A,NA
HM13220,H1847_1004,2011,11.7,AS,I,A,NA
HM13221,H1847_1005,2011,8.1,AS,S,A,NA
HM13222,H1847_1006,2011,5.3,AS,S,A,NA
HM13223,H1847_1007,2011,5.7,AS,S,A,NA
HM13224,H1847_1008,2011,7,AS,S,A,NA
HM13225,H1847_1009,2011,6.2,AS,S,A,NA
HM13226,H1847_101,1994,6.3,A,S,NA,NA
HM13227,H1847_101,2004,8.5,AS,S,A,NA
HM13228,H1847_101,2011,11,AS,I,B,NA
HM13229,H1847_1010,2011,5.9,AS,S,A,NA
HM13230,H1847_1011,2011,7.8,AS,S,A,NA
HM13231,H1847_1012,2004,7,AS,S,A,NA
HM13232,H1847_1012,2011,11.1,AS,I,A,NA
HM13233,H1847_1013,2004,9.4,AS,S,A,NA
HM13234,H1847_1013,2011,14.7,AS,I,A,NA
HM13235,H1847_1014,1994,14.4,A,C-I,NA,NA
HM13236,H1847_1014,2004,15.6,DS,NA,NA,S2
HM13237,H1847_1014,2011,NA,DF,NA,NA,F4
HM13238,H1847_1015,1994,40,A,D,NA,NA
HM13239,H1847_1015,2004,44.3,AS,C,A,NA
HM13240,H1847_1015,2011,NA,DF,NA,NA,F1
HM13241,H1847_1016,1994,5.8,A,S,NA,NA
HM13242,H1847_1016,2004,6.3,AF,S,B,NA
HM13243,H1847_1016,2011,NA,DF,NA,NA,F1
HM13244,H1847_1017,1994,9.4,A,S,NA,NA
HM13245,H1847_1017,2004,11,AS,I,A,NA
HM13246,H1847_1017,2011,16,AS,I,A,NA
HM13247,H1847_1018,1994,6,A,S,NA,NA
HM13248,H1847_1018,2004,9.2,AS,I,A,NA
HM13249,H1847_1018,2011,NA,DF,NA,NA,F1
HM13250,H1847_1019,2004,5,AS,S,A,NA
HM13251,H1847_1019,2011,6.2,AL,S,C,NA
HM13252,H1847_102,1994,5.2,A,S,NA,NA
HM13253,H1847_102,2004,6,AS,S,A,NA
HM13254,H1847_102,2011,7.1,AS,I,B,NA
HM13255,H1847_1020,1994,11.5,A,C-I,NA,NA
HM13256,H1847_1020,2004,11.8,DS,NA,NA,S2
HM13257,H1847_1020,2011,NA,DF,NA,NA,F3
HM13258,H1847_1021,1994,34,A,D,NA,NA
HM13259,H1847_1021,2004,36.2,AS,C,A,NA
HM13260,H1847_1021,2011,36.1,DS,NA,NA,S1
HM13261,H1847_1022,1994,17.5,A,C-I,NA,NA
HM13262,H1847_1022,2004,18.1,DS,NA,NA,S4
HM13263,H1847_1022,2011,18.8,DS,NA,NA,S4
HM13264,H1847_1023,2004,5.1,AS,S,A,NA
HM13265,H1847_1023,2011,8.7,AS,I,A,NA
HM13266,H1847_1024,1994,8.2,A,S,NA,NA
HM13267,H1847_1024,2004,10.1,AS,I,A,NA
HM13268,H1847_1024,2011,12.3,AS,I,A,NA
HM13269,H1847_1025,1994,12.6,A,C-I,NA,NA
HM13270,H1847_1025,2004,14.4,DS,NA,NA,S3
HM13271,H1847_1025,2011,NA,DF,NA,NA,F4
HM13272,H1847_1026,2011,6.4,AS,S,A,NA
HM13273,H1847_1027,2011,6.9,AS,S,A,NA
HM13274,H1847_1028,2011,7.8,AS,S,A,NA
HM13275,H1847_1029,2011,9.2,AS,I,A,NA
HM13276,H1847_103,2004,5.7,AS,S,A,NA
HM13277,H1847_103,2011,6.5,AS,S,B,NA
HM13278,H1847_1030,2011,5.3,AS,S,A,NA
HM13279,H1847_1031,1994,5.9,A,S,NA,NA
HM13280,H1847_1031,2004,6,AS,S,A,NA
HM13281,H1847_1031,2011,7.3,AS,S,A,NA
HM13282,H1847_1032,1994,6.6,A,S,NA,NA
HM13283,H1847_1032,2004,6.9,DS,NA,NA,S1
HM13284,H1847_1032,2011,NA,DF,NA,NA,F2
HM13285,H1847_1033,1994,11.8,A,C-I,NA,NA
HM13286,H1847_1033,2004,12.9,AS,I,C,NA
HM13287,H1847_1033,2011,11.7,DS,NA,NA,S4
HM13288,H1847_1034,1994,14.3,A,C-I,NA,NA
HM13289,H1847_1034,2004,14.1,DS,NA,NA,S1
HM13290,H1847_1034,2011,NA,DF,NA,NA,F3
HM13291,H1847_1035,1994,16.7,A,C-I,NA,NA
HM13292,H1847_1035,2004,16.5,AS,C,A,NA
HM13293,H1847_1035,2011,16.8,DL,NA,NA,S1
HM13294,H1847_1036,1994,6,A,S,NA,NA
HM13295,H1847_1036,2004,8,AS,S,A,NA
HM13296,H1847_1036,2011,9.2,AS,S,A,NA
HM13297,H1847_1037,1994,10.5,A,C-I,NA,NA
HM13298,H1847_1037,2004,12.7,AS,I,A,NA
HM13299,H1847_1037,2011,14.6,AS,I,A,NA
HM13300,H1847_1038,1994,13.6,A,C-I,NA,NA
HM13301,H1847_1038,2004,14,DS,NA,NA,S1
HM13302,H1847_1038,2011,NA,DF,NA,NA,F5
HM13303,H1847_1039,1994,6.7,A,S,NA,NA
HM13304,H1847_1039,2004,7.9,AS,S,A,NA
HM13305,H1847_1039,2011,9,AS,S,A,NA
HM13306,H1847_104,1994,14.4,A,C-I,NA,NA
HM13307,H1847_104,2004,14.7,AS,I,A,NA
HM13308,H1847_104,2011,14.8,AS,I,A,NA
HM13309,H1847_1040,1994,5,A,S,NA,NA
HM13310,H1847_1040,2004,6,AS,S,A,NA
HM13311,H1847_1040,2011,7,AS,S,A,NA
HM13312,H1847_1041,1994,13,A,C-I,NA,NA
HM13313,H1847_1041,2004,15.7,AS,C,A,NA
HM13314,H1847_1041,2011,18.7,AS,I,A,NA
HM13315,H1847_1042,1994,5.5,A,S,NA,NA
HM13316,H1847_1042,2004,6.2,AS,S,A,NA
HM13317,H1847_1042,2011,6.4,AS,S,A,NA
HM13318,H1847_1043,1994,6.5,A,S,NA,NA
HM13319,H1847_1043,2004,7.4,AS,S,A,NA
HM13320,H1847_1043,2011,8.3,AS,S,A,NA
HM13321,H1847_1044,1994,7.8,A,S,NA,NA
HM13322,H1847_1044,2004,11.7,AS,I,A,NA
HM13323,H1847_1044,2011,14.4,AS,I,A,NA
HM13324,H1847_1045,1994,18.2,DS,NA,NA,NA
HM13325,H1847_1045,2004,NA,DF,NA,NA,NA
HM13326,H1847_1046,1994,13,DS,NA,NA,NA
HM13327,H1847_1046,2004,NA,DF,NA,NA,NA
HM13328,H1847_1047,1994,6,DS,NA,NA,NA
HM13329,H1847_1047,2004,NA,DF,NA,NA,NA
HM13330,H1847_1048,1994,7.1,DS,NA,NA,NA
HM13331,H1847_1048,2004,NA,DF,NA,NA,NA
HM13332,H1847_1049,2011,6.2,AS,I,A,NA
HM13333,H1847_105,1994,6.9,A,S,NA,NA
HM13334,H1847_105,2004,8.3,AS,S,A,NA
HM13335,H1847_105,2011,10.1,AS,I,B,NA
HM13336,H1847_1050,2011,6.7,AS,S,A,NA
HM13337,H1847_1051,2011,5.5,AS,S,A,NA
HM13338,H1847_1052,2011,8.6,AS,I,A,NA
HM13339,H1847_1053,2011,7.1,AS,I,A,NA
HM13340,H1847_1054,2011,10.4,AS,I,A,NA
HM13341,H1847_1055,2011,5.5,AS,S,A,NA
HM13342,H1847_1056,2011,5.5,AS,S,A,NA
HM13343,H1847_1057,2011,8,AS,S,A,NA
HM13344,H1847_1058,1994,9.9,A,S,NA,NA
HM13345,H1847_1058,2004,13.1,DS,NA,NA,S1
HM13346,H1847_1058,2011,NA,DF,NA,NA,F5
HM13347,H1847_1059,1994,11.2,A,C-I,NA,NA
HM13348,H1847_1059,2004,11,DS,NA,NA,S4
HM13349,H1847_1059,2011,NA,DF,NA,NA,F2
HM13350,H1847_106,2004,5.5,AS,S,A,NA
HM13351,H1847_106,2011,5.9,AS,S,C,NA
HM13352,H1847_1060,1994,5,A,S,NA,NA
HM13353,H1847_1060,2004,8.3,AS,S,A,NA
HM13354,H1847_1060,2011,11.7,AS,I,A,NA
HM13355,H1847_1061,1994,20.3,A,D,NA,NA
HM13356,H1847_1061,2004,20.2,DS,NA,NA,S3
HM13357,H1847_1061,2011,NA,DF,NA,NA,F2
HM13358,H1847_1062,1994,13,A,C-I,NA,NA
HM13359,H1847_1062,2004,12.8,DS,NA,NA,S2
HM13360,H1847_1062,2011,NA,DF,NA,NA,F2
HM13361,H1847_1063,1994,10.6,A,S,NA,NA
HM13362,H1847_1063,2004,10.7,DS,NA,NA,S1
HM13363,H1847_1063,2011,NA,DF,NA,NA,F2
HM13364,H1847_1064,2004,7,AS,S,A,NA
HM13365,H1847_1064,2011,7.7,AS,S,A,NA
HM13366,H1847_1065,1994,27.1,A,C-I,NA,NA
HM13367,H1847_1065,2004,28.2,AS,C,A,NA
HM13368,H1847_1065,2011,NA,DS,NA,NA,S5
HM13369,H1847_1066,1994,16.5,A,C-I,NA,NA
HM13370,H1847_1066,2004,14.7,DS,NA,NA,S4
HM13371,H1847_1066,2011,12.5,DS,NA,NA,S3
HM13372,H1847_1067,1994,9,A,C-I,NA,NA
HM13373,H1847_1067,2004,11.7,AS,I,A,NA
HM13374,H1847_1067,2011,14.2,AS,C,A,NA
HM13375,H1847_1068,2004,8.4,AS,S,A,NA
HM13376,H1847_1068,2011,9.9,AL,I,B,NA
HM13377,H1847_1069,1994,6,A,S,NA,NA
HM13378,H1847_1069,2004,8.1,DS,NA,NA,S2
HM13379,H1847_1069,2011,NA,DF,NA,NA,F3
HM13380,H1847_107,1994,24.6,A,C-I,NA,NA
HM13381,H1847_107,2004,26.7,AS,I,A,NA
HM13382,H1847_107,2011,29.4,AS,I,A,NA
HM13383,H1847_1070,1994,36,A,D,NA,NA
HM13384,H1847_1070,2004,36,AS,I,B,NA
HM13385,H1847_1070,2011,35.9,AS,I,E,NA
HM13386,H1847_1071,1994,9.7,A,S,NA,NA
HM13387,H1847_1071,2004,10.1,DS,NA,NA,S4
HM13388,H1847_1071,2011,NA,DF,NA,NA,F5
HM13389,H1847_1072,1994,22.8,A,C-I,NA,NA
HM13390,H1847_1072,2004,24.8,AS,C,A,NA
HM13391,H1847_1072,2011,26,AS,C,A,NA
HM13392,H1847_1073,2004,13.8,AS,I,A,NA
HM13393,H1847_1073,2011,15.8,AS,I,A,NA
HM13394,H1847_1074,1994,16.7,A,D,NA,NA
HM13395,H1847_1074,2004,18.4,DS,NA,NA,S4
HM13396,H1847_1074,2011,18,DS,NA,NA,S4
HM13397,H1847_1075,1994,21.9,A,D,NA,NA
HM13398,H1847_1075,2004,24.4,AS,D,A,NA
HM13399,H1847_1075,2011,27.4,AS,D,A,NA
HM13400,H1847_1076,1994,11.1,A,C-I,NA,NA
HM13401,H1847_1076,2004,12,DFB,NA,NA,F1
HM13402,H1847_1077,1994,8.9,DS,NA,NA,NA
HM13403,H1847_1077,2004,NA,DF,NA,NA,NA
HM13404,H1847_1078,1994,6.2,DS,NA,NA,NA
HM13405,H1847_1078,2004,NA,DF,NA,NA,NA
HM13406,H1847_1079,1994,9.7,DS,NA,NA,NA
HM13407,H1847_1079,2004,NA,DF,NA,NA,NA
HM13408,H1847_108,2004,6.7,AS,S,A,NA
HM13409,H1847_108,2011,9,AS,I,B,NA
HM13410,H1847_1080,1994,8.9,DS,NA,NA,NA
HM13411,H1847_1080,2004,NA,DF,NA,NA,NA
HM13412,H1847_1081,1994,6,DS,NA,NA,NA
HM13413,H1847_1081,2004,NA,DF,NA,NA,NA
HM13414,H1847_1082,1994,6,DS,NA,NA,NA
HM13415,H1847_1082,2004,NA,DF,NA,NA,NA
HM13416,H1847_1083,1994,7.6,DS,NA,NA,NA
HM13417,H1847_1083,2004,NA,DF,NA,NA,NA
HM13418,H1847_1084,1994,8.3,DS,NA,NA,NA
HM13419,H1847_1084,2004,NA,DF,NA,NA,NA
HM13420,H1847_1085,1994,10.3,DS,NA,NA,NA
HM13421,H1847_1085,2004,NA,DF,NA,NA,NA
HM13422,H1847_1086,2011,5.9,AS,S,A,NA
HM13423,H1847_1087,2011,5.3,AS,I,A,NA
HM13424,H1847_1088,2011,7.4,AS,S,A,NA
HM13425,H1847_1089,1994,9.2,A,S,NA,NA
HM13426,H1847_1089,2004,10.7,AS,I,A,NA
HM13427,H1847_1089,2011,12,AS,I,B,NA
HM13428,H1847_109,2004,5.7,AS,S,A,NA
HM13429,H1847_109,2011,7,AS,S,B,NA
HM13430,H1847_1090,1994,10.5,A,C-I,NA,NA
HM13431,H1847_1090,2004,10.8,DS,NA,NA,S4
HM13432,H1847_1090,2011,NA,DF,NA,NA,F2
HM13433,H1847_1091,1994,12.4,A,C-I,NA,NA
HM13434,H1847_1091,2004,12.6,AS,C,A,NA
HM13435,H1847_1091,2011,12.3,DS,NA,NA,S3
HM13436,H1847_1092,1994,13.4,A,C-I,NA,NA
HM13437,H1847_1092,2004,13.6,AS,C,A,NA
HM13438,H1847_1092,2011,13.5,DS,NA,NA,S3
HM13439,H1847_1093,1994,8,A,S,NA,NA
HM13440,H1847_1093,2004,8.9,AS,I,A,NA
HM13441,H1847_1093,2011,10.8,AS,I,B,NA
HM13442,H1847_1094,2004,5.1,AS,S,A,NA
HM13443,H1847_1094,2011,5.6,AS,S,A,NA
HM13444,H1847_1095,1994,5.6,A,S,NA,NA
HM13445,H1847_1095,2004,6.4,AS,S,A,NA
HM13446,H1847_1095,2011,7.8,AS,S,B,NA
HM13447,H1847_1096,1994,24,A,C-I,NA,NA
HM13448,H1847_1096,2004,25.1,AS,I,A,NA
HM13449,H1847_1096,2011,28,AS,I,A,NA
HM13450,H1847_1097,1994,37.1,A,D,NA,NA
HM13451,H1847_1097,2004,39.8,AS,D,A,NA
HM13452,H1847_1097,2011,41.8,AS,D,A,NA
HM13453,H1847_1098,1994,19.6,A,C-I,NA,NA
HM13454,H1847_1098,2004,20.4,AS,I,A,NA
HM13455,H1847_1098,2011,21.6,AS,I,A,NA
HM13456,H1847_1099,2004,6.7,AS,S,A,NA
HM13457,H1847_1099,2011,7.9,AS,S,A,NA
HM13458,H1847_11,1994,18.9,A,C-I,NA,NA
HM13459,H1847_11,2004,20.3,AS,I,A,NA
HM13460,H1847_11,2011,22,AS,I,A,NA
HM13461,H1847_110,1994,9.6,A,C-I,NA,NA
HM13462,H1847_110,2004,10.9,DS,NA,NA,S1
HM13463,H1847_110,2011,11,DL,NA,NA,S1
HM13464,H1847_1100,1994,5.9,A,S,NA,NA
HM13465,H1847_1100,2004,8.1,AS,S,A,NA
HM13466,H1847_1100,2011,10.2,AS,S,A,NA
HM13467,H1847_1101,1994,10,A,S,NA,NA
HM13468,H1847_1101,2004,11,DS,NA,NA,S1
HM13469,H1847_1101,2011,NA,DF,NA,NA,F3
HM13470,H1847_1102,1994,6.3,A,S,NA,NA
HM13471,H1847_1102,2004,12.5,AF,S,B,NA
HM13472,H1847_1102,2011,NA,DF,NA,NA,F2
HM13473,H1847_1103,1994,23.8,A,D,NA,NA
HM13474,H1847_1103,2004,24.9,DS,NA,NA,S2
HM13475,H1847_1103,2011,NA,DFB,NA,NA,F3
HM13476,H1847_1104,2004,6.6,AS,S,B,NA
HM13477,H1847_1104,2011,7.4,AL,S,D,NA
HM13478,H1847_1105,1994,23.6,A,D,NA,NA
HM13479,H1847_1105,2004,25.2,AS,C,A,NA
HM13480,H1847_1105,2011,27.3,AS,C,A,NA
HM13481,H1847_1106,1994,8.7,A,S,NA,NA
HM13482,H1847_1106,2004,8.4,DS,NA,NA,S1
HM13483,H1847_1106,2011,NA,DF,NA,NA,F3
HM13484,H1847_1107,1994,12.6,A,C-I,NA,NA
HM13485,H1847_1107,2004,12.7,DS,NA,NA,S4
HM13486,H1847_1107,2011,NA,DF,NA,NA,F2
HM13487,H1847_1108,1994,20,A,C-I,NA,NA
HM13488,H1847_1108,2004,21.3,AS,I,A,NA
HM13489,H1847_1108,2011,24.9,AS,I,A,NA
HM13490,H1847_1109,1994,12.5,A,C-I,NA,NA
HM13491,H1847_1109,2004,12.4,DS,NA,NA,S4
HM13492,H1847_1109,2011,21.2,DS,NA,NA,S3
HM13493,H1847_111,2004,5.5,AS,S,A,NA
HM13494,H1847_111,2011,7.6,AS,S,A,NA
HM13495,H1847_1110,1994,5.3,DS,NA,NA,NA
HM13496,H1847_1110,2004,NA,DF,NA,NA,NA
HM13497,H1847_1111,1994,6,DS,NA,NA,NA
HM13498,H1847_1111,2004,NA,DF,NA,NA,NA
HM13499,H1847_1112,1994,12.2,DS,NA,NA,NA
HM13500,H1847_1112,2004,NA,DF,NA,NA,NA
HM13501,H1847_1113,1994,10.5,DS,NA,NA,NA
HM13502,H1847_1113,2004,NA,DF,NA,NA,NA
HM13503,H1847_1114,1994,10.2,DS,NA,NA,NA
HM13504,H1847_1114,2004,NA,DF,NA,NA,NA
HM13505,H1847_1115,1994,5.9,DS,NA,NA,NA
HM13506,H1847_1115,2004,NA,DF,NA,NA,NA
HM13507,H1847_1116,2011,12.4,AS,I,B,NA
HM13508,H1847_1117,1994,15.1,A,D,NA,NA
HM13509,H1847_1117,2004,16.5,AS,I,A,NA
HM13510,H1847_1117,2011,18.9,AS,C,A,NA
HM13511,H1847_1118,1994,9.1,A,C-I,NA,NA
HM13512,H1847_1118,2004,9.9,DS,NA,NA,S4
HM13513,H1847_1118,2011,NA,DF,NA,NA,F3
HM13514,H1847_1119,1994,12.4,A,C-I,NA,NA
HM13515,H1847_1119,2004,12.7,DS,NA,NA,S2
HM13516,H1847_1119,2011,NA,DF,NA,NA,F2
HM13517,H1847_112,1994,5,A,S,NA,NA
HM13518,H1847_112,2004,6.8,AS,S,A,NA
HM13519,H1847_112,2011,8.5,AS,S,B,NA
HM13520,H1847_1120,1994,5.3,A,S,NA,NA
HM13521,H1847_1120,2004,6.8,AS,S,A,NA
HM13522,H1847_1120,2011,8.1,AS,S,B,NA
HM13523,H1847_1121,1994,15.2,A,C-I,NA,NA
HM13524,H1847_1121,2004,15.1,AS,S,D,NA
