stem_id,plot_id,species_id,x,y
H1823_2261,H1823,ABA,7.25,98
H1823_2262,H1823,ALN,8.25,98
H1823_2263,H1823,PTR,6,96
H1823_2264,H1823,PGL,1,98
H1823_2265,H1823,ABA,0.43,91.85
H1823_2266,H1823,ABA,13.5,91.25
H1823_2267,H1823,ABA,11,93.5
H1823_2268,H1823,ALN,12,91.5
H1823_2269,H1823,ABA,12.5,99.5
H1823_227,H1823,ABA,97,0
H1823_2270,H1823,ABA,11.75,95
H1823_2271,H1823,ABA,12,96
H1823_2272,H1823,ABA,17,92.25
H1823_2273,H1823,ABA,17.75,92
H1823_2274,H1823,ASP,16.33,93.69
H1823_2275,H1823,ABA,10,92.5
H1823_2276,H1823,TOC,23.75,97
H1823_2277,H1823,PGL,21.25,95
H1823_2278,H1823,PGL,20.25,96
H1823_2279,H1823,ABA,29.75,99.75
H1823_228,H1823,ABA,99.75,7.25
H1823_2280,H1823,ABA,27.75,97.5
H1823_2281,H1823,PGL,27.25,98.25
H1823_2282,H1823,TOC,25.25,99.25
H1823_2283,H1823,TOC,26,98.5
H1823_2284,H1823,TOC,26,97
H1823_2285,H1823,TOC,22.75,97
H1823_2286,H1823,TOC,24,96
H1823_2287,H1823,ALN,25,94.25
H1823_2288,H1823,ABA,24,90.5
H1823_2289,H1823,ALN,20.25,100
H1823_229,H1823,ABA,99,4.25
H1823_2290,H1823,ABA,33.75,93.25
H1823_2291,H1823,PTR,39.75,93
H1823_2292,H1823,TOC,36,91.75
H1823_2293,H1823,TOC,36,94
H1823_2294,H1823,BPA,34,90.5
H1823_2295,H1823,ABA,32,93.25
H1823_2296,H1823,ABA,30.25,96.75
H1823_2297,H1823,ABA,32.25,97
H1823_2298,H1823,PTR,38.25,91
H1823_2299,H1823,PTR,39.5,90.75
H1823_23,H1823,TOC,4.6,7.38
H1823_230,H1823,ABA,100,2.75
H1823_2300,H1823,PGL,37,92
H1823_2301,H1823,ASP,37.98,98.36
H1823_2302,H1823,ABA,45.5,95.5
H1823_2303,H1823,PTR,46.75,91
H1823_2304,H1823,TOC,50,92.5
H1823_2305,H1823,TOC,49,99
H1823_2306,H1823,PTR,49.75,95
H1823_2307,H1823,ABA,45,92
H1823_2308,H1823,ABA,48.5,95
H1823_2309,H1823,ABA,48,96
H1823_231,H1823,ABA,92.25,8.25
H1823_2310,H1823,TOC,43.75,94
H1823_2311,H1823,TOC,42.75,91.25
H1823_2312,H1823,TOC,41.75,91.5
H1823_2313,H1823,TOC,41.75,94.5
H1823_2314,H1823,ABA,41.25,94.25
H1823_2315,H1823,TOC,41,94.75
H1823_2316,H1823,PTR,47.5,93.5
H1823_2317,H1823,PGL,41,98.25
H1823_2318,H1823,ABA,42.5,100
H1823_2319,H1823,TOC,41,94.75
H1823_232,H1823,ABA,96,9
H1823_2320,H1823,ABA,42.5,100
H1823_2321,H1823,TOC,41.75,94.5
H1823_2322,H1823,PTR,56.75,90
H1823_2323,H1823,PTR,58,92.25
H1823_2324,H1823,ABA,55.5,90.25
H1823_2325,H1823,TOC,52.75,90
H1823_2326,H1823,TOC,52.75,94
H1823_2327,H1823,TOC,53,92.25
H1823_2328,H1823,ABA,54,92
H1823_2329,H1823,TOC,54,91
H1823_233,H1823,ABA,95.75,9.75
H1823_2330,H1823,TOC,56,91
H1823_2331,H1823,ABA,59,95.25
H1823_2332,H1823,TOC,59,96.25
H1823_2333,H1823,TOC,59,96.75
H1823_2334,H1823,ABA,59.25,97
H1823_2335,H1823,ABA,58.75,98
H1823_2336,H1823,TOC,59.25,98.5
H1823_2337,H1823,ABA,59.75,99
H1823_2338,H1823,ABA,59,99.25
H1823_2339,H1823,TOC,57.75,99.75
H1823_234,H1823,ABA,97.25,1.25
H1823_2340,H1823,TOC,55.25,94.5
H1823_2341,H1823,ABA,52,98.5
H1823_2342,H1823,PTR,57,99.25
H1823_2343,H1823,PTR,56.75,91.75
H1823_2344,H1823,PTR,51,94
H1823_2345,H1823,TOC,60,95
H1823_2346,H1823,ABA,60.5,90
H1823_2347,H1823,TOC,61.25,91.75
H1823_2348,H1823,TOC,61,93.75
H1823_2349,H1823,TOC,61.5,95
H1823_235,H1823,ABA,93.75,8
H1823_2350,H1823,ABA,63,98.75
H1823_2351,H1823,TOC,69,99.75
H1823_2352,H1823,TOC,69.5,98.5
H1823_2353,H1823,TOC,68.75,95
H1823_2354,H1823,TOC,70,90
H1823_2355,H1823,ABA,63.5,97
H1823_2356,H1823,TOC,60.5,94.75
H1823_2357,H1823,TOC,70,92.75
H1823_2358,H1823,PTR,67.5,93.5
H1823_2359,H1823,PTR,60.5,92.75
H1823_236,H1823,ABA,99.75,2.75
H1823_2360,H1823,PTR,63,96.5
H1823_2361,H1823,PTR,66.5,95
H1823_2362,H1823,PTR,65.75,93
H1823_2363,H1823,TOC,61.82,99.45
H1823_2364,H1823,ASP,66.42,91.42
H1823_2365,H1823,TOC,72.5,90
H1823_2366,H1823,ABA,72,91.5
H1823_2367,H1823,TOC,74.25,91.25
H1823_2368,H1823,TOC,71.75,92
H1823_2369,H1823,TOC,70.5,93.5
H1823_237,H1823,ABA,97.5,1
H1823_2370,H1823,TOC,70.25,95
H1823_2371,H1823,PTR,71.25,96.25
H1823_2372,H1823,TOC,71.25,97.25
H1823_2373,H1823,TOC,71.75,98
H1823_2374,H1823,TOC,71.25,99.75
H1823_2375,H1823,TOC,72.5,97.25
H1823_2376,H1823,TOC,74,95.75
H1823_2377,H1823,TOC,75,94.5
H1823_2378,H1823,TOC,75.5,94.5
H1823_2379,H1823,ABA,79.5,97
H1823_238,H1823,ABA,90.5,9.25
H1823_2380,H1823,TOC,79,95.75
H1823_2381,H1823,TOC,78,98
H1823_2382,H1823,TOC,79.5,98.25
H1823_2383,H1823,ABA,78,99.5
H1823_2384,H1823,TOC,77.5,99.25
H1823_2385,H1823,TOC,75.5,99
H1823_2386,H1823,TOC,76.5,97
H1823_2387,H1823,TOC,77,95.5
H1823_2388,H1823,TOC,79.75,93.5
H1823_2389,H1823,TOC,79.75,93.5
H1823_239,H1823,ABA,97,5.75
H1823_2390,H1823,TOC,79.5,94
H1823_2391,H1823,PGL,73,96.25
H1823_2392,H1823,TOC,70,97.2
H1823_2393,H1823,TOC,84,93.5
H1823_2394,H1823,TOC,83.75,93.75
H1823_2395,H1823,TOC,84.25,94.5
H1823_2396,H1823,TOC,82,98
H1823_2397,H1823,TOC,82,99.75
H1823_2398,H1823,TOC,88.75,97.5
H1823_2399,H1823,TOC,89.5,95.5
H1823_24,H1823,TOC,12.5,3.5
H1823_240,H1823,ABA,91.5,1.5
H1823_2400,H1823,TOC,89.75,93.5
H1823_2401,H1823,TOC,88,95
H1823_2402,H1823,TOC,87.5,94
H1823_2403,H1823,ABA,88.75,92.25
H1823_2404,H1823,ABA,89,91
H1823_2405,H1823,TOC,88,90.25
H1823_2406,H1823,TOC,86,94
H1823_2407,H1823,TOC,85,95
H1823_2408,H1823,TOC,86,90.25
H1823_2409,H1823,TOC,84,99.75
H1823_241,H1823,ABA,90.25,0.25
H1823_2410,H1823,PGL,86,98.25
H1823_2411,H1823,ASP,84.48,93.14
H1823_2412,H1823,TOC,88,90.25
H1823_2413,H1823,TOC,90,98.75
H1823_2414,H1823,ABA,90.75,98.75
H1823_2415,H1823,TOC,92,95.5
H1823_2416,H1823,ABA,90.5,90.5
H1823_2417,H1823,ABA,91,93
H1823_2418,H1823,ABA,91.75,92.5
H1823_2419,H1823,ABA,93,92
H1823_242,H1823,ABA,91.5,1.75
H1823_2420,H1823,TOC,93,93.5
H1823_2421,H1823,ABA,94.5,92
H1823_2422,H1823,ABA,97.25,91.5
H1823_2423,H1823,BPA,100,91.5
H1823_2424,H1823,TOC,99,95
H1823_2425,H1823,TOC,99.5,95.25
H1823_2426,H1823,TOC,98,96
H1823_2427,H1823,TOC,97.5,95.5
H1823_2428,H1823,TOC,97.25,95.25
H1823_2429,H1823,TOC,95,95
H1823_243,H1823,ABA,90.5,6.75
H1823_2430,H1823,TOC,94.5,95
H1823_2431,H1823,TOC,95.25,97.25
H1823_2432,H1823,TOC,96.5,97.5
H1823_2433,H1823,TOC,91.75,96.5
H1823_2434,H1823,TOC,92.5,97.5
H1823_2435,H1823,TOC,94,99
H1823_2436,H1823,TOC,96.5,99
H1823_2437,H1823,TOC,96.75,99.75
H1823_2438,H1823,TOC,98,99.25
H1823_2439,H1823,TOC,97,98.5
H1823_244,H1823,ABA,90.5,3.75
H1823_2440,H1823,TOC,96,99
H1823_2441,H1823,TOC,92,99.5
H1823_2442,H1823,PGL,96.5,93.25
H1823_2443,H1823,PTR,92.75,99
H1823_2444,H1823,PTR,95.5,98
H1823_2445,H1823,TOC,100,97
H1823_245,H1823,ABA,90.5,6.5
H1823_246,H1823,ABA,91,6.25
H1823_247,H1823,ABA,90.25,7.25
H1823_248,H1823,PTR,98.75,0.25
H1823_249,H1823,PTR,93.25,8.5
H1823_25,H1823,TOC,16.5,0.75
H1823_250,H1823,PTR,94,0.25
H1823_251,H1823,PTR,98.5,2.5
H1823_252,H1823,ABA,99,4.5
H1823_253,H1823,ABA,93.04,1.41
H1823_254,H1823,ABA,97.4,7.88
H1823_255,H1823,ABA,90,1.1
H1823_256,H1823,ABA,90.89,2.65
H1823_257,H1823,ABA,97.88,3.86
H1823_258,H1823,ABA,97.88,3.86
H1823_259,H1823,ABA,96.55,4.02
H1823_26,H1823,TOC,17,8.25
H1823_260,H1823,ABA,9.5,17.5
H1823_261,H1823,TOC,2.75,14.5
H1823_262,H1823,ABA,5.5,14
H1823_263,H1823,TOC,9.75,11.75
H1823_264,H1823,TOC,8.75,10
H1823_265,H1823,TOC,8,12
H1823_266,H1823,TOC,7.5,11.25
H1823_267,H1823,TOC,7,12
H1823_268,H1823,TOC,8.75,13.25
H1823_269,H1823,TOC,7,14
H1823_27,H1823,TOC,17.5,8
H1823_270,H1823,TOC,8.5,14.25
H1823_271,H1823,TOC,5,15
H1823_272,H1823,TOC,7,16
H1823_273,H1823,TOC,7,17
H1823_274,H1823,TOC,5.75,17
H1823_275,H1823,TOC,4,17.5
H1823_276,H1823,TOC,2,17
H1823_277,H1823,TOC,2,18.5
H1823_278,H1823,TOC,2.75,19
H1823_279,H1823,TOC,1,15.5
H1823_28,H1823,TOC,10.25,8.75
H1823_280,H1823,TOC,3,14.5
H1823_281,H1823,TOC,2,13.5
H1823_282,H1823,TOC,4,13
H1823_283,H1823,TOC,2.25,11.5
H1823_284,H1823,TOC,2.5,11
H1823_285,H1823,TOC,1.75,10.5
H1823_286,H1823,TOC,5,11
H1823_287,H1823,TOC,10,13.75
H1823_288,H1823,TOC,10,12.75
H1823_289,H1823,TOC,19.75,17.5
H1823_29,H1823,PTR,13.5,5.75
H1823_290,H1823,TOC,11,12
H1823_291,H1823,TOC,11.5,12.75
H1823_292,H1823,TOC,11.5,13.5
H1823_293,H1823,TOC,11,13.5
H1823_294,H1823,TOC,11.75,14.5
H1823_295,H1823,TOC,11.25,14.5
H1823_296,H1823,TOC,11.25,15
H1823_297,H1823,TOC,11.25,15.75
H1823_298,H1823,TOC,13,11.5
H1823_299,H1823,ABA,14,12
H1823_3,H1823,TOC,7,4
H1823_30,H1823,PTR,13.25,6
H1823_300,H1823,TOC,14,12.25
H1823_301,H1823,ABA,14,10.25
H1823_302,H1823,TOC,17,11.5
H1823_303,H1823,ABA,17.75,11.75
H1823_304,H1823,TOC,19,10.5
H1823_305,H1823,TOC,15.5,13.5
H1823_306,H1823,ABA,15,14
H1823_307,H1823,TOC,15,14.5
H1823_308,H1823,TOC,14,16
H1823_309,H1823,TOC,14,16.5
H1823_31,H1823,TOC,11,5.5
H1823_310,H1823,ABA,17.5,17.5
H1823_311,H1823,TOC,18.75,17
H1823_312,H1823,TOC,19.25,17.5
H1823_313,H1823,ABA,19.5,13.25
H1823_314,H1823,TOC,17.75,14.5
H1823_315,H1823,TOC,18,15
H1823_316,H1823,TOC,18.75,15
H1823_317,H1823,PTR,11,19
H1823_318,H1823,PTR,19,18
H1823_319,H1823,TOC,30,12.75
H1823_32,H1823,TOC,11.5,4.75
H1823_320,H1823,TOC,29,17.5
H1823_321,H1823,TOC,27.75,17
H1823_322,H1823,TOC,24,16.5
H1823_323,H1823,TOC,24,16.75
H1823_324,H1823,TOC,24.5,10.5
H1823_325,H1823,TOC,28.75,10.25
H1823_326,H1823,TOC,27,10.25
H1823_327,H1823,TOC,28,10.5
H1823_328,H1823,TOC,20.25,11.25
H1823_329,H1823,ABA,24.25,10.25
H1823_33,H1823,TOC,11.25,4
H1823_330,H1823,TOC,27,12
H1823_331,H1823,TOC,25.5,12
H1823_332,H1823,TOC,25,11.25
H1823_333,H1823,TOC,24,11
H1823_334,H1823,TOC,24,12
H1823_335,H1823,TOC,24.5,13
H1823_336,H1823,TOC,25,13
H1823_337,H1823,ABA,27,15.5
H1823_338,H1823,TOC,26,15.5
H1823_339,H1823,TOC,24.25,12
H1823_34,H1823,TOC,11.5,3.5
H1823_340,H1823,ABA,23,14
H1823_341,H1823,TOC,22,15
H1823_342,H1823,TOC,22.75,16.5
H1823_343,H1823,TOC,22.75,17
H1823_344,H1823,TOC,20.5,17.75
H1823_345,H1823,ABA,20.5,19.5
H1823_346,H1823,TOC,28.75,19.25
H1823_347,H1823,ABA,29,19
H1823_348,H1823,TOC,30,19
H1823_349,H1823,TOC,28,18
H1823_35,H1823,TOC,11,2
H1823_350,H1823,TOC,30,19.75
H1823_351,H1823,PTR,28.25,10.25
H1823_352,H1823,PTR,30,12
H1823_353,H1823,PGL,22.25,10.5
H1823_354,H1823,TOC,37,10.75
H1823_355,H1823,TOC,40,14.25
H1823_356,H1823,TOC,32.5,12.25
H1823_357,H1823,TOC,30.25,14
H1823_358,H1823,ALN,34.5,14.5
H1823_359,H1823,ABA,36.5,10.75
H1823_36,H1823,ABA,17.75,7.5
H1823_360,H1823,PTR,37,14.5
H1823_361,H1823,TOC,35.75,17.5
H1823_362,H1823,TOC,36.5,18
H1823_363,H1823,TOC,36.25,19
H1823_364,H1823,TOC,35,19.75
H1823_365,H1823,TOC,39.5,17.25
H1823_366,H1823,TOC,38.5,15.75
H1823_367,H1823,ABA,37,13.5
H1823_368,H1823,TOC,36.25,10.75
H1823_369,H1823,ABA,39,12.5
H1823_37,H1823,TOC,17.75,7
H1823_370,H1823,TOC,40,10.25
H1823_371,H1823,PTR,30.5,10.5
H1823_372,H1823,ABA,30.25,11.5
H1823_373,H1823,TOC,30.75,11.5
H1823_374,H1823,TOC,32,13.5
H1823_375,H1823,TOC,31.25,15.75
H1823_376,H1823,TOC,30.25,15.75
H1823_377,H1823,TOC,32,16
H1823_378,H1823,TOC,32.5,15.5
H1823_379,H1823,TOC,35,10
H1823_38,H1823,TOC,16.5,7
H1823_380,H1823,PTR,31.25,10.25
H1823_381,H1823,PGL,35,17
H1823_382,H1823,PGL,34,10
H1823_383,H1823,TOC,46,13
H1823_384,H1823,TOC,43.5,19
H1823_385,H1823,ABA,50,16.25
H1823_386,H1823,TOC,44.25,10.75
H1823_387,H1823,TOC,43.75,11
H1823_388,H1823,TOC,45,11
H1823_389,H1823,TOC,47,10.5
H1823_39,H1823,TOC,15.5,6.5
H1823_390,H1823,TOC,46,12
H1823_391,H1823,TOC,43.5,12
H1823_392,H1823,TOC,43.5,16.75
H1823_393,H1823,TOC,41,17
H1823_394,H1823,TOC,42,17
H1823_395,H1823,TOC,44.5,16.75
H1823_396,H1823,TOC,44.5,16.5
H1823_397,H1823,ABA,46,18.75
H1823_398,H1823,TOC,45,15
H1823_399,H1823,TOC,46,15
H1823_4,H1823,TOC,8,8
H1823_40,H1823,TOC,15.75,8
H1823_400,H1823,ABA,44.75,18.75
H1823_401,H1823,TOC,45.65,11.32
H1823_402,H1823,TOC,45.72,16.7
H1823_403,H1823,TOC,47.32,16.14
H1823_404,H1823,TOC,55,19.75
H1823_405,H1823,TOC,58,12
H1823_406,H1823,TOC,59,12.75
H1823_407,H1823,TOC,59,14.25
H1823_408,H1823,TOC,58,14.75
H1823_409,H1823,TOC,58,16
H1823_41,H1823,TOC,14.5,8.25
H1823_410,H1823,ABA,59.75,18.75
H1823_411,H1823,TOC,58,18.25
H1823_412,H1823,TOC,56.5,18
H1823_413,H1823,TOC,52.25,17
H1823_414,H1823,TOC,56,16
H1823_415,H1823,TOC,55.25,16
H1823_416,H1823,ABA,56,12
H1823_417,H1823,ABA,51.5,11
H1823_418,H1823,TOC,52,13.5
H1823_419,H1823,TOC,52.5,13.5
H1823_42,H1823,TOC,12.5,9
H1823_420,H1823,TOC,51.5,12.5
H1823_421,H1823,TOC,50.5,14
H1823_422,H1823,ABA,53,15.75
H1823_423,H1823,TOC,54.5,17
H1823_424,H1823,TOC,54,19.5
H1823_425,H1823,TOC,54.5,18
H1823_426,H1823,TOC,54.25,19
H1823_427,H1823,TOC,52.5,14
H1823_428,H1823,PGL,59.5,17.75
H1823_429,H1823,PGL,53.5,11.5
H1823_43,H1823,TOC,11.5,9.5
H1823_430,H1823,TOC,68,19.5
H1823_431,H1823,ABA,63.75,18
H1823_432,H1823,TOC,60.5,14
H1823_433,H1823,TOC,60.5,11.5
H1823_434,H1823,ABA,62,11.25
H1823_435,H1823,BPA,62.5,11
H1823_436,H1823,ABA,64,11
H1823_437,H1823,BPA,66,11
H1823_438,H1823,TOC,65,15
H1823_439,H1823,TOC,65.25,15.25
H1823_44,H1823,TOC,11,9
H1823_440,H1823,TOC,63,13.5
H1823_441,H1823,TOC,62.5,14
H1823_442,H1823,TOC,62.5,17
H1823_443,H1823,ABA,63,18
H1823_444,H1823,TOC,66,19
H1823_445,H1823,ABA,66,19.5
H1823_446,H1823,ABA,66,17.5
H1823_447,H1823,TOC,67,17
H1823_448,H1823,TOC,69,14
H1823_449,H1823,PTR,67,14
H1823_45,H1823,TOC,11.25,8.25
H1823_450,H1823,PTR,80,14.25
H1823_451,H1823,BPA,72.25,19.75
H1823_452,H1823,ABA,73.25,12.25
H1823_453,H1823,TOC,75.5,12.5
H1823_454,H1823,TOC,77.5,14.25
H1823_455,H1823,TOC,72.75,17.5
H1823_456,H1823,ABA,79.5,10
H1823_457,H1823,TOC,70.5,15.25
H1823_458,H1823,TOC,71,16
H1823_459,H1823,TOC,73,12
H1823_46,H1823,TOC,12.5,7.75
H1823_460,H1823,BPA,73,11.5
H1823_461,H1823,TOC,73.75,11.5
H1823_462,H1823,BPA,74.25,12.25
H1823_463,H1823,TOC,74.5,10.5
H1823_464,H1823,ABA,73,15.5
H1823_465,H1823,TOC,72.5,17.5
H1823_466,H1823,TOC,76.5,17.5
H1823_467,H1823,TOC,77,17.75
H1823_468,H1823,TOC,78.25,19
H1823_469,H1823,PTR,77.75,19
H1823_47,H1823,ABA,10,6.25
H1823_470,H1823,PTR,77.5,13
H1823_471,H1823,PTR,76.5,10.5
H1823_472,H1823,PGL,78,18
H1823_473,H1823,PGL,75.5,17.5
H1823_474,H1823,PGL,74.5,15
H1823_475,H1823,TOC,74.12,14.58
H1823_476,H1823,TOC,74.06,11.59
H1823_477,H1823,BPA,88,13
H1823_478,H1823,TOC,86.75,10.25
H1823_479,H1823,TOC,86,11.25
H1823_48,H1823,TOC,14.75,5
H1823_480,H1823,TOC,85.75,10.25
H1823_481,H1823,TOC,87.25,10
H1823_482,H1823,TOC,87.75,10
H1823_483,H1823,BPA,81.25,13
H1823_484,H1823,TOC,81,14.75
H1823_485,H1823,TOC,80.5,15.5
H1823_486,H1823,TOC,80.25,16.25
H1823_487,H1823,TOC,82,16.5
H1823_488,H1823,ABA,89.75,16.75
H1823_489,H1823,PTR,87.5,18.5
H1823_49,H1823,ABA,15,4.75
H1823_490,H1823,PGL,87.5,11
H1823_491,H1823,PGL,84.25,12.5
H1823_492,H1823,TOC,99,10.25
H1823_493,H1823,TOC,98.5,12
H1823_494,H1823,TOC,99,13
H1823_495,H1823,TOC,100,11.75
H1823_496,H1823,TOC,97,14
H1823_497,H1823,BPA,98.5,15
H1823_498,H1823,TOC,95.5,18
H1823_499,H1823,BPA,95,17
H1823_5,H1823,ABA,6,6
H1823_50,H1823,TOC,16.25,3.5
H1823_500,H1823,TOC,95,16.5
H1823_501,H1823,ABA,94.75,14.5
H1823_502,H1823,TOC,94.25,16
H1823_503,H1823,TOC,93.5,17.25
H1823_504,H1823,PTR,94,17
H1823_505,H1823,TOC,93.25,19.25
H1823_506,H1823,TOC,92,17.75
H1823_507,H1823,TOC,91.25,19
H1823_508,H1823,TOC,90.75,19
H1823_509,H1823,TOC,90.25,19.25
H1823_51,H1823,TOC,17,5.75
H1823_510,H1823,TOC,90.25,14.75
H1823_511,H1823,TOC,91,15
H1823_512,H1823,BPA,93,10.75
H1823_513,H1823,BPA,93,10.5
H1823_514,H1823,BPA,93.25,10.5
H1823_515,H1823,ABA,92,10.25
H1823_516,H1823,ABA,92.25,10
H1823_517,H1823,PTR,98,12
H1823_518,H1823,PTR,96.5,18
H1823_519,H1823,PTR,99,18
H1823_52,H1823,TOC,18,5
H1823_520,H1823,PTR,97,16
H1823_521,H1823,PTR,99.75,13.25
H1823_522,H1823,PTR,95,14.5
H1823_523,H1823,PTR,99,10
H1823_524,H1823,TOC,94.25,18.5
H1823_525,H1823,ABA,91.14,10.62
H1823_526,H1823,ABA,98.71,18.6
H1823_527,H1823,ABA,100,17.56
H1823_528,H1823,ABA,97.05,16.67
H1823_529,H1823,BPA,93,10.5
H1823_53,H1823,TOC,19,4
H1823_530,H1823,ABA,0,26.5
H1823_531,H1823,TOC,0,22
H1823_532,H1823,ABA,10,24.5
H1823_533,H1823,ABA,7.25,26.75
H1823_534,H1823,ABA,7.75,26
H1823_535,H1823,PTR,8.75,21.25
H1823_536,H1823,ABA,2.25,25.25
H1823_537,H1823,ABA,0.25,25.5
H1823_538,H1823,ABA,3,25.75
H1823_539,H1823,TOC,0.25,20.25
H1823_54,H1823,TOC,18.5,3
H1823_540,H1823,TOC,1.25,21.75
H1823_541,H1823,TOC,1.75,21.25
H1823_542,H1823,ABA,3,21.5
H1823_543,H1823,ABA,7,20.25
H1823_544,H1823,ABA,6.5,26.5
H1823_545,H1823,TOC,9.25,28.75
H1823_546,H1823,PMA,5.25,29.25
H1823_547,H1823,ABA,4.75,29.75
H1823_548,H1823,PMA,2.5,28.5
H1823_549,H1823,PMA,2,28.5
H1823_55,H1823,TOC,19,2
H1823_550,H1823,PTR,1,20.5
H1823_551,H1823,PTR,7.25,21.25
H1823_552,H1823,PTR,8.75,28
H1823_553,H1823,ABA,8.63,20
H1823_554,H1823,ABA,5.08,28.03
H1823_555,H1823,TOC,16.5,21
H1823_556,H1823,TOC,15.25,22.25
H1823_557,H1823,TOC,15.25,22.25
H1823_558,H1823,TOC,16,22
H1823_559,H1823,TOC,16.25,22
H1823_56,H1823,TOC,19,1
H1823_560,H1823,TOC,18,23
H1823_561,H1823,TOC,18.25,28
H1823_562,H1823,TOC,17,29.75
H1823_563,H1823,TOC,17.5,29.5
H1823_564,H1823,TOC,15,27.75
H1823_565,H1823,TOC,13,29.75
H1823_566,H1823,TOC,11,29
H1823_567,H1823,PTR,17.75,20.75
H1823_568,H1823,PGL,15.25,20
H1823_569,H1823,PGL,14.25,29.5
H1823_57,H1823,TOC,18.5,0
H1823_570,H1823,PGL,14.75,24
H1823_571,H1823,PGL,17.75,23.75
H1823_572,H1823,PGL,16,24.5
H1823_573,H1823,ABA,21,25
H1823_574,H1823,TOC,28,22.75
H1823_575,H1823,TOC,29.5,24.75
H1823_576,H1823,TOC,29.5,26.75
H1823_577,H1823,TOC,27.25,24
H1823_578,H1823,ABA,27,25
H1823_579,H1823,TOC,26,26
H1823_58,H1823,TOC,17.75,0.75
H1823_580,H1823,TOC,28.25,29
H1823_581,H1823,ABA,25.25,29
H1823_582,H1823,TOC,25,29.75
H1823_583,H1823,TOC,26,21
H1823_584,H1823,TOC,25,22
H1823_585,H1823,TOC,25,23.75
H1823_586,H1823,TOC,20.75,22
H1823_587,H1823,TOC,21.25,24
H1823_588,H1823,ABA,23,26
H1823_589,H1823,ABA,25.3,26.78
H1823_59,H1823,TOC,15.5,0.25
H1823_590,H1823,TOC,32.25,25.25
H1823_591,H1823,TOC,30.75,20.75
H1823_592,H1823,TOC,30.75,22.25
H1823_593,H1823,ABA,30.5,23.75
H1823_594,H1823,TOC,32,21.25
H1823_595,H1823,TOC,32.25,22
H1823_596,H1823,TOC,33.75,20.5
H1823_597,H1823,TOC,35.5,20.5
H1823_598,H1823,TOC,34.5,22.75
H1823_599,H1823,TOC,38.75,21
H1823_6,H1823,TOC,4.5,9.75
H1823_60,H1823,TOC,16.5,0.75
H1823_600,H1823,TOC,37.25,21.75
H1823_601,H1823,TOC,38.25,22.5
H1823_602,H1823,TOC,40,22.5
H1823_603,H1823,TOC,38.5,24.5
H1823_604,H1823,TOC,34,21
H1823_605,H1823,TOC,35.25,23.75
H1823_606,H1823,TOC,36.5,24
H1823_607,H1823,TOC,36.25,25
H1823_608,H1823,TOC,36.5,26
H1823_609,H1823,TOC,36,27.25
H1823_61,H1823,TOC,16.5,1
H1823_610,H1823,ABA,33.5,29.25
H1823_611,H1823,TOC,31.75,27
H1823_612,H1823,TOC,31,27.75
H1823_613,H1823,TOC,30.5,29.5
H1823_614,H1823,TOC,34,29.75
H1823_615,H1823,TOC,40,28.75
H1823_616,H1823,TOC,38,28
H1823_617,H1823,TOC,39,27
H1823_618,H1823,TOC,31.9,28.9
H1823_619,H1823,TOC,46.25,23
H1823_62,H1823,TOC,16,2
H1823_620,H1823,ABA,43,25.5
H1823_621,H1823,TOC,40.25,22
H1823_622,H1823,TOC,41,23.25
H1823_623,H1823,TOC,40.75,24.25
H1823_624,H1823,TOC,41.5,22.5
H1823_625,H1823,BPA,45.75,23
H1823_626,H1823,BPA,45.75,23.25
H1823_627,H1823,TOC,47,25.25
H1823_628,H1823,ABA,47,27.75
H1823_629,H1823,TOC,46.75,26.75
H1823_63,H1823,TOC,17,3.25
H1823_630,H1823,TOC,44.5,25.75
H1823_631,H1823,ABA,46,28.5
H1823_632,H1823,ABA,47,29.5
H1823_633,H1823,TOC,40.5,29.5
H1823_634,H1823,TOC,49,29.75
H1823_635,H1823,TOC,49.25,29.75
H1823_636,H1823,PGL,48,25.25
H1823_637,H1823,ABA,42.38,27.43
H1823_638,H1823,ABA,47,30
H1823_639,H1823,TOC,60,28
H1823_64,H1823,ABA,14,2
H1823_640,H1823,TOC,60,25
H1823_641,H1823,TOC,55,21
H1823_642,H1823,TOC,54,20.5
H1823_643,H1823,TOC,50.75,21.25
H1823_644,H1823,TOC,51,21.5
H1823_645,H1823,TOC,52,21.75
H1823_646,H1823,ABA,53,23
H1823_647,H1823,TOC,52,24
H1823_648,H1823,TOC,55,25
H1823_649,H1823,ABA,55.5,25.25
H1823_65,H1823,ABA,12.5,1.5
H1823_650,H1823,TOC,51.75,27.75
H1823_651,H1823,TOC,52.5,27
H1823_652,H1823,TOC,54,28.5
H1823_653,H1823,BPA,55,25
H1823_654,H1823,TOC,55,21.25
H1823_655,H1823,TOC,56.25,21.75
H1823_656,H1823,TOC,56.5,21.25
H1823_657,H1823,TOC,57.5,22.25
H1823_658,H1823,TOC,58,22
H1823_659,H1823,TOC,59.5,21
H1823_66,H1823,TOC,12.5,1
H1823_660,H1823,TOC,60,21.5
H1823_661,H1823,TOC,59.75,23.25
H1823_662,H1823,ABA,59,26.25
H1823_663,H1823,TOC,59,26.75
H1823_664,H1823,ABA,58,25.75
H1823_665,H1823,TOC,58,25.5
H1823_666,H1823,TOC,57,25.25
H1823_667,H1823,TOC,60,24
H1823_668,H1823,TOC,57.75,27
H1823_669,H1823,TOC,58.5,28.5
H1823_67,H1823,TOC,12.25,2.5
