"plot_id","stem_id","species_id","x","y","year","dbh","status_id"
"H1823","H1823_2196","PTR",79.25,80.25,2004,13.4,"AS"
"H1823","H1823_2196","PTR",79.25,80.25,2011,15.6,"AS"
"H1823","H1823_2196","PTR",79.25,80.25,2019,19.8,"AS"
"H1823","H1823_2197","PTR",79.75,80.25,1994,11.2,"A"
"H1823","H1823_2197","PTR",79.75,80.25,2004,13.8,"AS"
"H1823","H1823_2197","PTR",79.75,80.25,2011,16,"AS"
"H1823","H1823_2197","PTR",79.75,80.25,2019,17.4,"AS"
"H1823","H1823_2198","ABA",81,84.5,1994,5,"A"
"H1823","H1823_2198","ABA",81,84.5,2004,NA,"AS"
"H1823","H1823_2198","ABA",81,84.5,2011,25.3,"AS"
"H1823","H1823_2198","ABA",81,84.5,2019,25,"DF"
"H1823","H1823_2199","ABA",82.75,83,1994,10.3,"A"
"H1823","H1823_2199","ABA",82.75,83,2004,11,"AS"
"H1823","H1823_2199","ABA",82.75,83,2011,NA,"DF"
"H1823","H1823_22","ABA",3.91,3.03,2019,5.1,"AS"
"H1823","H1823_220","ABA",83.75,5,2011,8.8,"AS"
"H1823","H1823_220","ABA",83.75,5,2019,12.7,"AS"
"H1823","H1823_2200","ABA",85,85,1994,11.1,"AS"
"H1823","H1823_2200","ABA",85,85,2004,11.6,"AS"
"H1823","H1823_2200","ABA",85,85,2011,13.1,"AS"
"H1823","H1823_2200","ABA",85,85,2019,14.8,"AS"
"H1823","H1823_2201","TOC",87,81.75,1994,10.7,"A"
"H1823","H1823_2201","TOC",87,81.75,2004,12.7,"AS"
"H1823","H1823_2201","TOC",87,81.75,2011,14.4,"AS"
"H1823","H1823_2201","TOC",87,81.75,2019,15.2,"AS"
"H1823","H1823_2202","TOC",87,82.75,1994,12.2,"A"
"H1823","H1823_2202","TOC",87,82.75,2004,15.5,"AS"
"H1823","H1823_2202","TOC",87,82.75,2011,18.3,"AS"
"H1823","H1823_2202","TOC",87,82.75,2019,20.6,"AS"
"H1823","H1823_2203","TOC",86.75,83.5,1994,5.1,"A"
"H1823","H1823_2203","TOC",86.75,83.5,2004,6.7,"AS"
"H1823","H1823_2203","TOC",86.75,83.5,2011,8.5,"AS"
"H1823","H1823_2203","TOC",86.75,83.5,2019,9.5,"AS"
"H1823","H1823_2204","TOC",87.75,83.25,1994,7.3,"A"
"H1823","H1823_2204","TOC",87.75,83.25,2004,9.4,"AS"
"H1823","H1823_2204","TOC",87.75,83.25,2011,11.8,"AS"
"H1823","H1823_2204","TOC",87.75,83.25,2019,13.5,"AS"
"H1823","H1823_2205","ABA",89.5,82.75,1994,9.6,"A"
"H1823","H1823_2205","ABA",89.5,82.75,2004,11.8,"AS"
"H1823","H1823_2205","ABA",89.5,82.75,2011,13.8,"AS"
"H1823","H1823_2205","ABA",89.5,82.75,2019,14.8,"AS"
"H1823","H1823_2206","TOC",88,80.75,1994,8.5,"A"
"H1823","H1823_2206","TOC",88,80.75,2004,10.4,"AS"
"H1823","H1823_2206","TOC",88,80.75,2011,12.3,"AS"
"H1823","H1823_2206","TOC",88,80.75,2019,12.8,"AS"
"H1823","H1823_2207","ABA",88.75,80.25,1994,7.4,"A"
"H1823","H1823_2207","ABA",88.75,80.25,2004,8.3,"AS"
"H1823","H1823_2207","ABA",88.75,80.25,2011,8.8,"AS"
"H1823","H1823_2207","ABA",88.75,80.25,2019,9.1,"AS"
"H1823","H1823_2208","ABA",87,80.75,1994,8.8,"A"
"H1823","H1823_2208","ABA",87,80.75,2004,10.5,"AS"
"H1823","H1823_2208","ABA",87,80.75,2011,12.2,"AS"
"H1823","H1823_2208","ABA",87,80.75,2019,12.2,"AS"
"H1823","H1823_2209","TOC",86.5,81.25,2011,5.7,"AF"
"H1823","H1823_2209","TOC",86.5,81.25,2019,5.2,"DF"
"H1823","H1823_221","ABA",82.88,1.16,2019,5.5,"AS"
"H1823","H1823_2210","ABA",88,86.5,2011,5.8,"AS"
"H1823","H1823_2210","ABA",88,86.5,2019,8.7,"AS"
"H1823","H1823_2211","ABA",88.25,87,2011,5.8,"AS"
"H1823","H1823_2211","ABA",88.25,87,2019,8.2,"AS"
"H1823","H1823_2212","PTR",80.25,82.25,1994,16.5,"A"
"H1823","H1823_2212","PTR",80.25,82.25,2004,21.2,"AS"
"H1823","H1823_2212","PTR",80.25,82.25,2011,24.4,"AS"
"H1823","H1823_2212","PTR",80.25,82.25,2019,27.4,"AS"
"H1823","H1823_2213","PTR",89.75,88.25,1994,51.2,"A"
"H1823","H1823_2213","PTR",89.75,88.25,2004,54.2,"DS"
"H1823","H1823_2213","PTR",89.75,88.25,2011,54.8,"DS"
"H1823","H1823_2213","PTR",89.75,88.25,2019,53.8,"DS"
"H1823","H1823_2214","ABA",82.75,86.25,1994,18.7,"A"
"H1823","H1823_2214","ABA",82.75,86.25,2004,NA,"DF"
"H1823","H1823_2215","ABA",82.55,84.13,2019,5.5,"AS"
"H1823","H1823_2216","TOC",98,80.25,2004,5.8,"AS"
"H1823","H1823_2216","TOC",98,80.25,2011,6.8,"AS"
"H1823","H1823_2216","TOC",98,80.25,2019,7.2,"AS"
"H1823","H1823_2217","ABA",95.75,81.75,2004,6.6,"AS"
"H1823","H1823_2217","ABA",95.75,81.75,2011,8,"AS"
"H1823","H1823_2217","ABA",95.75,81.75,2019,8.8,"AS"
"H1823","H1823_2218","ABA",94.25,82,2004,6.2,"AS"
"H1823","H1823_2218","ABA",94.25,82,2011,7.1,"AS"
"H1823","H1823_2218","ABA",94.25,82,2019,7.1,"AS"
"H1823","H1823_2219","ABA",95.5,80.25,2004,5.8,"AS"
"H1823","H1823_2219","ABA",95.5,80.25,2011,6.6,"AS"
"H1823","H1823_2219","ABA",95.5,80.25,2019,5.8,"DF"
"H1823","H1823_222","ABA",88.77,5.57,2019,5.7,"AS"
"H1823","H1823_2220","TOC",93.75,81,1994,22.8,"A"
"H1823","H1823_2220","TOC",93.75,81,2004,22.9,"AS"
"H1823","H1823_2220","TOC",93.75,81,2011,26,"AS"
"H1823","H1823_2220","TOC",93.75,81,2019,26.4,"AS"
"H1823","H1823_2221","PTR",94.75,82,1994,6.9,"A"
"H1823","H1823_2221","PTR",94.75,82,2004,7.4,"AS"
"H1823","H1823_2221","PTR",94.75,82,2011,7.5,"DS"
"H1823","H1823_2221","PTR",94.75,82,2019,7.5,"DS"
"H1823","H1823_2222","ABA",92.75,81.25,1994,9.9,"A"
"H1823","H1823_2222","ABA",92.75,81.25,2004,11.8,"AS"
"H1823","H1823_2222","ABA",92.75,81.25,2011,13,"AS"
"H1823","H1823_2222","ABA",92.75,81.25,2019,13.6,"AS"
"H1823","H1823_2223","ABA",92.5,82.25,1994,6,"A"
"H1823","H1823_2223","ABA",92.5,82.25,2004,8.2,"AS"
"H1823","H1823_2223","ABA",92.5,82.25,2011,9.7,"AS"
"H1823","H1823_2223","ABA",92.5,82.25,2019,10.7,"AS"
"H1823","H1823_2224","TOC",91.5,82,1994,5.4,"A"
"H1823","H1823_2224","TOC",91.5,82,2004,6.5,"AS"
"H1823","H1823_2224","TOC",91.5,82,2011,7.4,"AS"
"H1823","H1823_2224","TOC",91.5,82,2019,7.4,"AS"
"H1823","H1823_2225","ABA",90.5,81.75,1994,5.2,"A"
"H1823","H1823_2225","ABA",90.5,81.75,2004,6,"AL"
"H1823","H1823_2225","ABA",90.5,81.75,2011,NA,"DF"
"H1823","H1823_2226","ABA",92.25,84,1994,6.7,"A"
"H1823","H1823_2226","ABA",92.25,84,2004,8.2,"AS"
"H1823","H1823_2226","ABA",92.25,84,2011,10.1,"AS"
"H1823","H1823_2226","ABA",92.25,84,2019,11.7,"AS"
"H1823","H1823_2227","TOC",93,85.25,1994,5.8,"A"
"H1823","H1823_2227","TOC",93,85.25,2004,5.2,"AS"
"H1823","H1823_2227","TOC",93,85.25,2011,5.9,"AS"
"H1823","H1823_2227","TOC",93,85.25,2019,5.9,"AS"
"H1823","H1823_2228","TOC",93.75,86.25,2004,7.5,"AS"
"H1823","H1823_2228","TOC",93.75,86.25,2011,9,"AS"
"H1823","H1823_2228","TOC",93.75,86.25,2019,9.6,"AS"
"H1823","H1823_2229","TOC",94.75,85.75,1994,20.2,"A"
"H1823","H1823_2229","TOC",94.75,85.75,2004,22.7,"AS"
"H1823","H1823_2229","TOC",94.75,85.75,2011,24.5,"AS"
"H1823","H1823_2229","TOC",94.75,85.75,2019,25.7,"AS"
"H1823","H1823_223","ABA",81.77,0.92,2019,6.9,"AS"
"H1823","H1823_2230","PTR",94.5,86.25,1994,7.3,"A"
"H1823","H1823_2230","PTR",94.5,86.25,2004,8.6,"AS"
"H1823","H1823_2230","PTR",94.5,86.25,2011,9.6,"AL"
"H1823","H1823_2230","PTR",94.5,86.25,2019,10.6,"AL"
"H1823","H1823_2231","TOC",97,85,1994,13.4,"A"
"H1823","H1823_2231","TOC",97,85,2004,15.2,"AS"
"H1823","H1823_2231","TOC",97,85,2011,16.8,"AS"
"H1823","H1823_2231","TOC",97,85,2019,17.8,"AS"
"H1823","H1823_2232","TOC",98.25,86.25,2004,5.6,"AL"
"H1823","H1823_2232","TOC",98.25,86.25,2011,6.7,"AS"
"H1823","H1823_2232","TOC",98.25,86.25,2019,8,"AS"
"H1823","H1823_2233","TOC",98,87.25,2004,6.5,"AS"
"H1823","H1823_2233","TOC",98,87.25,2011,7.9,"AS"
"H1823","H1823_2233","TOC",98,87.25,2019,8.5,"AS"
"H1823","H1823_2234","TOC",97,88,2004,9.7,"AS"
"H1823","H1823_2234","TOC",97,88,2011,11.1,"AS"
"H1823","H1823_2234","TOC",97,88,2019,12.3,"AS"
"H1823","H1823_2235","TOC",94,87.5,1994,7.5,"A"
"H1823","H1823_2235","TOC",94,87.5,2004,6.6,"AS"
"H1823","H1823_2235","TOC",94,87.5,2011,6.2,"AS"
"H1823","H1823_2235","TOC",94,87.5,2019,6.2,"AS"
"H1823","H1823_2236","TOC",93.5,88.25,1994,7.5,"A"
"H1823","H1823_2236","TOC",93.5,88.25,2004,8,"AS"
"H1823","H1823_2236","TOC",93.5,88.25,2011,8.5,"AS"
"H1823","H1823_2236","TOC",93.5,88.25,2019,8.5,"AS"
"H1823","H1823_2237","TOC",93.25,88,1994,6.9,"A"
"H1823","H1823_2237","TOC",93.25,88,2004,5,"AF"
"H1823","H1823_2237","TOC",93.25,88,2011,5.1,"AF"
"H1823","H1823_2237","TOC",93.25,88,2019,5.1,"DS"
"H1823","H1823_2238","ABA",91.5,88.5,1994,6.9,"A"
"H1823","H1823_2238","ABA",91.5,88.5,2004,7.1,"AS"
"H1823","H1823_2238","ABA",91.5,88.5,2011,7.7,"AS"
"H1823","H1823_2238","ABA",91.5,88.5,2019,7.7,"DF"
"H1823","H1823_2239","ABA",91.75,89,1994,9.2,"A"
"H1823","H1823_2239","ABA",91.75,89,2004,11.1,"AS"
"H1823","H1823_2239","ABA",91.75,89,2011,12.6,"AS"
"H1823","H1823_2239","ABA",91.75,89,2019,14.3,"AS"
"H1823","H1823_224","BPA",93,7,2004,7.2,"AS"
"H1823","H1823_224","BPA",93,7,2011,7.2,"AS"
"H1823","H1823_224","BPA",93,7,2019,6,"DF"
"H1823","H1823_2240","TOC",90.75,88.25,1994,20,"A"
"H1823","H1823_2240","TOC",90.75,88.25,2004,22.4,"AS"
"H1823","H1823_2240","TOC",90.75,88.25,2011,24.3,"AS"
"H1823","H1823_2240","TOC",90.75,88.25,2019,25.2,"AS"
"H1823","H1823_2241","TOC",99.75,89.75,2011,6.1,"AS"
"H1823","H1823_2241","TOC",99.75,89.75,2019,7.6,"AS"
"H1823","H1823_2242","ABA",99.5,88,2011,6.7,"AS"
"H1823","H1823_2242","ABA",99.5,88,2019,7.5,"AS"
"H1823","H1823_2243","ABA",96.25,83.25,2011,6.9,"AS"
"H1823","H1823_2243","ABA",96.25,83.25,2019,8.6,"AS"
"H1823","H1823_2244","TOC",98,83,2011,8.7,"AS"
"H1823","H1823_2244","TOC",98,83,2019,9.4,"AS"
"H1823","H1823_2245","TOC",91,86.75,2011,5.8,"AS"
"H1823","H1823_2245","TOC",91,86.75,2019,6.1,"AS"
"H1823","H1823_2246","PTR",97.5,80.5,1994,13.4,"A"
"H1823","H1823_2246","PTR",97.5,80.5,2004,17.2,"AS"
"H1823","H1823_2246","PTR",97.5,80.5,2011,22.7,"AS"
"H1823","H1823_2246","PTR",97.5,80.5,2019,28.2,"AS"
"H1823","H1823_2247","PGL",97,86.25,1994,32.4,"A"
"H1823","H1823_2247","PGL",97,86.25,2004,38.5,"AS"
"H1823","H1823_2247","PGL",97,86.25,2011,41.6,"AS"
"H1823","H1823_2247","PGL",97,86.25,2019,41.7,"AS"
"H1823","H1823_2248","PTR",95.75,82.75,1994,13.6,"A"
"H1823","H1823_2248","PTR",95.75,82.75,2004,16.4,"AS"
"H1823","H1823_2248","PTR",95.75,82.75,2011,20.9,"AS"
"H1823","H1823_2248","PTR",95.75,82.75,2019,25.8,"AS"
"H1823","H1823_2249","PTR",99.5,82,1994,10,"A"
"H1823","H1823_2249","PTR",99.5,82,2004,12,"AS"
"H1823","H1823_2249","PTR",99.5,82,2011,16.2,"AS"
"H1823","H1823_2249","PTR",99.5,82,2019,20.2,"AS"
"H1823","H1823_225","ABA",92,2.5,2004,7.5,"AS"
"H1823","H1823_225","ABA",92,2.5,2011,11,"AS"
"H1823","H1823_225","ABA",92,2.5,2019,14.9,"AS"
"H1823","H1823_2250","ABA",9,97.75,2011,5.7,"AS"
"H1823","H1823_2250","ABA",9,97.75,2019,7.8,"DS"
"H1823","H1823_2251","ABA",2.75,95,2011,7.1,"AS"
"H1823","H1823_2251","ABA",2.75,95,2019,8.4,"AS"
"H1823","H1823_2252","TOC",4.75,90.25,1994,27.4,"A"
"H1823","H1823_2252","TOC",4.75,90.25,2004,30,"AS"
"H1823","H1823_2252","TOC",4.75,90.25,2011,33.9,"AS"
"H1823","H1823_2252","TOC",4.75,90.25,2019,35.3,"AS"
"H1823","H1823_2253","BPA",10,92,1994,28.6,"A"
"H1823","H1823_2253","BPA",10,92,2004,29.3,"AS"
"H1823","H1823_2253","BPA",10,92,2011,28.5,"DS"
"H1823","H1823_2253","BPA",10,92,2019,29.9,"DS"
"H1823","H1823_2254","ALN",7.25,91.25,1994,6.3,"A"
"H1823","H1823_2254","ALN",7.25,91.25,2004,6.8,"AL"
"H1823","H1823_2254","ALN",7.25,91.25,2011,NA,"DF"
"H1823","H1823_2255","ALN",7.5,91.5,1994,5.9,"A"
"H1823","H1823_2255","ALN",7.5,91.5,2004,6.3,"DS"
"H1823","H1823_2255","ALN",7.5,91.5,2011,NA,"DF"
"H1823","H1823_2256","ABA",5.75,94,1994,12.3,"A"
"H1823","H1823_2256","ABA",5.75,94,2004,16.3,"AS"
"H1823","H1823_2256","ABA",5.75,94,2011,19.8,"AS"
"H1823","H1823_2256","ABA",5.75,94,2019,21.4,"AS"
"H1823","H1823_2257","ABA",3.75,98.5,1994,5.8,"A"
"H1823","H1823_2257","ABA",3.75,98.5,2004,9,"AS"
"H1823","H1823_2257","ABA",3.75,98.5,2011,12,"AS"
"H1823","H1823_2257","ABA",3.75,98.5,2019,14.7,"AS"
"H1823","H1823_2258","ABA",4.25,99,1994,11.1,"A"
"H1823","H1823_2258","ABA",4.25,99,2004,15.2,"AS"
"H1823","H1823_2258","ABA",4.25,99,2011,18.3,"AS"
"H1823","H1823_2258","ABA",4.25,99,2019,20.6,"AS"
"H1823","H1823_2259","ALN",6,97,1994,6.3,"A"
"H1823","H1823_2259","ALN",6,97,2004,7.1,"AL"
"H1823","H1823_2259","ALN",6,97,2011,NA,"DF"
"H1823","H1823_226","ABA",99.25,9.5,2004,7.1,"AS"
"H1823","H1823_226","ABA",99.25,9.5,2011,9.7,"AS"
"H1823","H1823_226","ABA",99.25,9.5,2019,10.2,"DF"
"H1823","H1823_2260","ABA",6.75,98.5,1994,6.1,"A"
"H1823","H1823_2260","ABA",6.75,98.5,2004,7.6,"AS"
"H1823","H1823_2260","ABA",6.75,98.5,2011,10.7,"AS"
"H1823","H1823_2260","ABA",6.75,98.5,2019,13.5,"AS"
"H1823","H1823_2261","ABA",7.25,98,2004,6.3,"AS"
"H1823","H1823_2261","ABA",7.25,98,2011,9.2,"AS"
"H1823","H1823_2261","ABA",7.25,98,2019,11.9,"AS"
"H1823","H1823_2262","ALN",8.25,98,1994,5.8,"A"
"H1823","H1823_2262","ALN",8.25,98,2004,6.2,"AS"
"H1823","H1823_2262","ALN",8.25,98,2011,NA,"DF"
"H1823","H1823_2263","PTR",6,96,1994,46,"A"
"H1823","H1823_2263","PTR",6,96,2004,47.4,"AS"
"H1823","H1823_2263","PTR",6,96,2011,49.8,"AL"
"H1823","H1823_2263","PTR",6,96,2019,52,"AL"
"H1823","H1823_2264","PGL",1,98,1994,47.5,"A"
"H1823","H1823_2264","PGL",1,98,2004,51.1,"AS"
"H1823","H1823_2264","PGL",1,98,2011,52.6,"AS"
"H1823","H1823_2264","PGL",1,98,2019,54.3,"AS"
"H1823","H1823_2265","ABA",0.43,91.85,2019,7.3,"AS"
"H1823","H1823_2266","ABA",13.5,91.25,2011,6.6,"AS"
"H1823","H1823_2266","ABA",13.5,91.25,2019,9.6,"AS"
"H1823","H1823_2267","ABA",11,93.5,2011,7.8,"AS"
"H1823","H1823_2267","ABA",11,93.5,2019,8.6,"DF"
"H1823","H1823_2268","ALN",12,91.5,2011,6.5,"AS"
"H1823","H1823_2268","ALN",12,91.5,2019,6.3,"DF"
"H1823","H1823_2269","ABA",12.5,99.5,2011,6.2,"AS"
"H1823","H1823_2269","ABA",12.5,99.5,2019,9,"AS"
"H1823","H1823_227","ABA",97,0,2011,5.2,"AS"
"H1823","H1823_227","ABA",97,0,2019,6,"AB"
"H1823","H1823_2270","ABA",11.75,95,1994,19.7,"A"
"H1823","H1823_2270","ABA",11.75,95,2004,22.5,"AS"
"H1823","H1823_2270","ABA",11.75,95,2011,23.8,"AL"
"H1823","H1823_2270","ABA",11.75,95,2019,23,"DF"
"H1823","H1823_2271","ABA",12,96,1994,7,"A"
"H1823","H1823_2271","ABA",12,96,2004,9.8,"AS"
"H1823","H1823_2271","ABA",12,96,2011,13.9,"AS"
"H1823","H1823_2271","ABA",12,96,2019,17.7,"AS"
"H1823","H1823_2272","ABA",17,92.25,1994,9.3,"A"
"H1823","H1823_2272","ABA",17,92.25,2004,13.1,"AS"
"H1823","H1823_2272","ABA",17,92.25,2011,16.2,"AS"
"H1823","H1823_2272","ABA",17,92.25,2019,19.5,"AS"
"H1823","H1823_2273","ABA",17.75,92,1994,9,"A"
"H1823","H1823_2273","ABA",17.75,92,2004,13,"AS"
"H1823","H1823_2273","ABA",17.75,92,2011,17,"AS"
"H1823","H1823_2273","ABA",17.75,92,2019,19.9,"AS"
"H1823","H1823_2274","ASP",16.33,93.69,2019,5.2,"AL"
"H1823","H1823_2275","ABA",10,92.5,2019,6.9,"AS"
"H1823","H1823_2276","TOC",23.75,97,2011,5.5,"AS"
"H1823","H1823_2276","TOC",23.75,97,2019,5.5,"AS"
"H1823","H1823_2277","PGL",21.25,95,1994,34.9,"A"
"H1823","H1823_2277","PGL",21.25,95,2004,37.6,"AS"
"H1823","H1823_2277","PGL",21.25,95,2011,41,"AS"
"H1823","H1823_2277","PGL",21.25,95,2019,42.2,"AS"
"H1823","H1823_2278","PGL",20.25,96,1994,33.4,"A"
"H1823","H1823_2278","PGL",20.25,96,2004,38.7,"AS"
"H1823","H1823_2278","PGL",20.25,96,2011,39.2,"AS"
"H1823","H1823_2278","PGL",20.25,96,2019,43.3,"AS"
"H1823","H1823_2279","ABA",29.75,99.75,1994,5.8,"A"
"H1823","H1823_2279","ABA",29.75,99.75,2004,9.3,"AS"
"H1823","H1823_2279","ABA",29.75,99.75,2011,13.9,"AS"
"H1823","H1823_2279","ABA",29.75,99.75,2019,19.4,"AS"
"H1823","H1823_228","ABA",99.75,7.25,2011,5.2,"AS"
"H1823","H1823_228","ABA",99.75,7.25,2019,5.2,"DS"
"H1823","H1823_2280","ABA",27.75,97.5,1994,8.8,"A"
"H1823","H1823_2280","ABA",27.75,97.5,2004,10.4,"AS"
"H1823","H1823_2280","ABA",27.75,97.5,2011,10.5,"AS"
"H1823","H1823_2280","ABA",27.75,97.5,2019,14.5,"AS"
"H1823","H1823_2281","PGL",27.25,98.25,1994,18.7,"A"
"H1823","H1823_2281","PGL",27.25,98.25,2004,20.6,"DF"
"H1823","H1823_2281","PGL",27.25,98.25,2011,NA,"DF"
"H1823","H1823_2282","TOC",25.25,99.25,1994,7.4,"A"
"H1823","H1823_2282","TOC",25.25,99.25,2004,8.6,"AS"
"H1823","H1823_2282","TOC",25.25,99.25,2011,10,"AS"
"H1823","H1823_2282","TOC",25.25,99.25,2019,10.8,"AS"
"H1823","H1823_2283","TOC",26,98.5,1994,9.8,"A"
"H1823","H1823_2283","TOC",26,98.5,2004,11.2,"AS"
"H1823","H1823_2283","TOC",26,98.5,2011,13.5,"AS"
"H1823","H1823_2283","TOC",26,98.5,2019,15.1,"AS"
"H1823","H1823_2284","TOC",26,97,1994,13.6,"A"
"H1823","H1823_2284","TOC",26,97,2004,15.7,"AS"
"H1823","H1823_2284","TOC",26,97,2011,18,"AS"
"H1823","H1823_2284","TOC",26,97,2019,19.5,"AS"
"H1823","H1823_2285","TOC",22.75,97,1994,31.4,"A"
"H1823","H1823_2285","TOC",22.75,97,2004,32.7,"AS"
"H1823","H1823_2285","TOC",22.75,97,2011,36.5,"AS"
"H1823","H1823_2285","TOC",22.75,97,2019,37,"AS"
"H1823","H1823_2286","TOC",24,96,1994,8.2,"A"
"H1823","H1823_2286","TOC",24,96,2004,10.4,"AS"
"H1823","H1823_2286","TOC",24,96,2011,13.2,"AL"
"H1823","H1823_2286","TOC",24,96,2019,14.6,"AL"
"H1823","H1823_2287","ALN",25,94.25,1994,9.5,"A"
"H1823","H1823_2287","ALN",25,94.25,2004,7.7,"AF"
"H1823","H1823_2287","ALN",25,94.25,2011,NA,"DF"
"H1823","H1823_2288","ABA",24,90.5,1994,5.7,"A"
"H1823","H1823_2288","ABA",24,90.5,2004,8.1,"AS"
"H1823","H1823_2288","ABA",24,90.5,2011,10.4,"AS"
"H1823","H1823_2288","ABA",24,90.5,2019,12.8,"AS"
"H1823","H1823_2289","ALN",20.25,100,1994,6.8,"A"
"H1823","H1823_2289","ALN",20.25,100,2004,7.5,"DS"
"H1823","H1823_2289","ALN",20.25,100,2011,NA,"DF"
"H1823","H1823_229","ABA",99,4.25,2011,5.4,"AS"
"H1823","H1823_229","ABA",99,4.25,2019,6.4,"AS"
"H1823","H1823_2290","ABA",33.75,93.25,2011,5.7,"AS"
"H1823","H1823_2290","ABA",33.75,93.25,2019,6.5,"AS"
"H1823","H1823_2291","PTR",39.75,93,1994,15.1,"A"
"H1823","H1823_2291","PTR",39.75,93,2004,18.7,"AS"
"H1823","H1823_2291","PTR",39.75,93,2011,21.9,"AS"
"H1823","H1823_2291","PTR",39.75,93,2019,26.7,"AS"
"H1823","H1823_2292","TOC",36,91.75,1994,18,"A"
"H1823","H1823_2292","TOC",36,91.75,2004,19,"AS"
"H1823","H1823_2292","TOC",36,91.75,2011,20.7,"AS"
"H1823","H1823_2292","TOC",36,91.75,2019,21.3,"AS"
"H1823","H1823_2293","TOC",36,94,1994,9.3,"A"
"H1823","H1823_2293","TOC",36,94,2004,11.2,"AS"
"H1823","H1823_2293","TOC",36,94,2011,13.3,"AS"
